PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] OSTEO_ASC_WT_SN_WO_1.raw.PG.Log2Quantity	[2] OSTEO_ASC_WT_SN_WO_2.raw.PG.Log2Quantity	[3] OSTEO_ASC_WT_SN_WO_3.raw.PG.Log2Quantity	[4] OSTEO_ASC_WT_SN_Light_1.raw.PG.Log2Quantity	[5] OSTEO_ASC_WT_SN_Light_2.raw.PG.Log2Quantity	[6] OSTEO_ASC_WT_SN_Light_3.raw.PG.Log2Quantity	[7] OSTEO_ASC_TLR10_LOV_SN_WO_1.raw.PG.Log2Quantity	[8] OSTEO_ASC_TLR10_LOV_SN_WO_2.raw.PG.Log2Quantity	[9] OSTEO_ASC_TLR10_LOV_SN_WO_3.raw.PG.Log2Quantity	[10] OSTEO_ASC_TLR10_LOV_SN_Light_1.raw.PG.Log2Quantity	[11] OSTEO_ASC_TLR10_LOV_SN_Light_2.raw.PG.Log2Quantity	[12] OSTEO_ASC_TLR10_LOV_SN_Light_3.raw.PG.Log2Quantity	[1] OSTEO_ASC_WT_SN_WO_1.raw.PG.MS2Quantity	[2] OSTEO_ASC_WT_SN_WO_2.raw.PG.MS2Quantity	[3] OSTEO_ASC_WT_SN_WO_3.raw.PG.MS2Quantity	[4] OSTEO_ASC_WT_SN_Light_1.raw.PG.MS2Quantity	[5] OSTEO_ASC_WT_SN_Light_2.raw.PG.MS2Quantity	[6] OSTEO_ASC_WT_SN_Light_3.raw.PG.MS2Quantity	[7] OSTEO_ASC_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[8] OSTEO_ASC_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] OSTEO_ASC_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[10] OSTEO_ASC_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[11] OSTEO_ASC_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[12] OSTEO_ASC_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity
P48960;P48960-2;P48960-3	ADGRE5	Homo sapiens	Adhesion G protein-coupled receptor E5;Isoform 2 of Adhesion G protein-coupled receptor E5;Isoform 3 of Adhesion G protein-coupled receptor E5	AGRE5_HUMAN	5	6	6	True	10,934571927301572	10,714855799220835	10,494346446992463	12,877211946182518	10,783921942143149	12,706213961174681	NaN	12,827922481794813	10,343737936995353	12,257595591768728	12,565683880393857	12,250936640169087	1957,1951904296875	1680,7108154296875	1442,4908447265625	7523,62353515625	1763,1285400390625	6682,693359375	NaN	7270,92138671875	1299,497314453125	4896,705078125	6062,4443359375	4874,15576171875
P49006	MARCKSL1	Homo sapiens	MARCKS-related protein	MRP_HUMAN	1	1	1	False	10,89907585680553	NaN	10,980711299503472	10,754329915848846	9,804573888171424	NaN	10,815895996266917	10,359559766946813	NaN	10,198482061596886	9,904706001045877	NaN	1909,6279296875	NaN	2020,8006591796875	1727,332275390625	894,2744750976562	NaN	1802,6405029296875	1313,8271484375	NaN	1175,0301513671875	958,5474243164062	NaN
P49023;P49023-2;P49023-3	PXN	Homo sapiens	Paxillin;Isoform Alpha of Paxillin;Isoform Gamma of Paxillin	PAXI_HUMAN	5	5	5	False	12,78783273118892	11,714418787152194	12,31119147197529	12,222150593462594	12,662575700098033	12,601270929536168	12,835898225560305	11,765301276199247	12,066054362267128	12,467789732716327	12,178058746471299	12,50521127347476	7071,65771484375	3360,403564453125	5082,0380859375	4777,86572265625	6483,58349609375	6213,8466796875	7311,22900390625	3481,03662109375	4287,896484375	5664,72314453125	4634,052734375	5813,58056640625
P49189;P49189-3	ALDH9A1	Homo sapiens	4-trimethylaminobutyraldehyde dehydrogenase;Isoform 3 of 4-trimethylaminobutyraldehyde dehydrogenase	AL9A1_HUMAN	7	8	8	True	14,427192362821918	14,26928308624375	14,176659387123504	14,877123088063199	14,582124175230335	14,757704348674983	14,436132142575088	14,683748318523566	14,42919664548028	15,011453006984658	15,050355691007626	14,776461346355104	22030,16015625	19746,140625	18518,240234375	30092,640625	24527,697265625	27702,03515625	22167,095703125	26317,74609375	22060,787109375	33029,16796875	33931,92578125	28064,55078125
P49207	RPL34	Homo sapiens	60S ribosomal protein L34	RL34_HUMAN	8	8	8	False	15,839520117378598	14,749841507211455	14,957319505365815	15,112199105032898	14,770943404293012	14,852121035853253	14,86518218407446	14,936658335298814	13,232826523905118	14,751907266262114	14,36662557225372	13,760763999727791	58636,85546875	27551,466796875	31812,794921875	35418,09765625	27957,416015625	29575,625	29844,59765625	31360,443359375	9626,7060546875	27590,9453125	21124,44140625	13880,423828125
P49247	RPIA	Homo sapiens	Ribose-5-phosphate isomerase	RPIA_HUMAN	1	1	1	False	10,038193105316687	11,238672232969156	9,956995645087982	9,969093472258521	10,555901937925489	10,59677951385726	9,962664467091482	11,01614109042065	10,765972972526903	NaN	11,114232743546184	9,448520785383678	1051,4708251953125	2416,447998046875	993,9266967773438	1002,29638671875	1505,3695068359375	1548,6329345703125	997,83984375	2071,0419921875	1741,328857421875	NaN	2216,753662109375	698,6958618164062
P49257	LMAN1	Homo sapiens	Protein ERGIC-53	LMAN1_HUMAN	7	7	8	True	13,303368976014761	13,39911725817023	13,270646791129293	14,129490874943755	13,302734156820184	13,593339371671682	13,13325166946256	13,83348513240973	13,241915670701893	14,02973628030438	14,181437554538208	13,809471016341298	10109,1142578125	10802,796875	9882,4072265625	17922,58203125	10104,6669921875	12359,556640625	8984,681640625	14598,0205078125	9687,546875	16725,205078125	18579,673828125	14357,04296875
P49321;P49321-3	NASP	Homo sapiens	Nuclear autoantigenic sperm protein;Isoform 3 of Nuclear autoantigenic sperm protein	NASP_HUMAN	6	6	6	True	14,22239473081591	13,20299842886808	12,979575740356523	13,539951799309216	11,554345040180657	13,133838957647184	12,56596330834383	13,329475965387331	NaN	12,286073059797463	10,867272705941689	NaN	19114,697265625	9429,71484375	8076,8427734375	11910,544921875	3007,49169921875	8988,33984375	6063,61865234375	10293,7138671875	NaN	4994,32177734375	1867,9921875	NaN
P49327	FASN	Homo sapiens	Fatty acid synthase	FAS_HUMAN	36	36	37	False	14,84141846157744	14,38528025072499	14,55503807359987	14,12985604759604	15,027819625746924	14,376156927107386	14,335620697214987	14,21516399495217	15,310310866621426	14,272311413161033	14,534999911069159	14,893385602066525	29357,03125	21399,36328125	24071,494140625	17927,119140625	33406	21264,46484375	20675,30078125	19019,134765625	40631,49609375	19787,6328125	23739,466796875	30433,7734375
P49354;P49354-2	FNTA	Homo sapiens	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha;Isoform 2 of Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	FNTA_HUMAN	9	9	9	True	12,93485407989117	12,625761229334996	12,630057444167022	12,304264273646469	12,793758873200526	12,704381884717224	12,422940943703964	12,274410858046378	12,058303433934547	12,019215724307946	12,250362180547674	11,506633490487841	7830,31201171875	6320,2294921875	6339,07861328125	5057,69482421875	7100,765625	6674,21240234375	5491,333984375	4954,1123046875	4264,92138671875	4150,9208984375	4872,21533203125	2909,6572265625
P49368	CCT3	Homo sapiens	T-complex protein 1 subunit gamma	TCPG_HUMAN	22	23	24	False	15,765997345986179	15,250860039496652	15,095328605402784	15,522853632420556	15,710904783079393	15,620879584514798	15,204077354113858	15,477933625023804	15,539609904700217	15,655137505931483	15,797295803420067	15,404750227182431	55723,46484375	38991,17578125	35006,33984375	47080,87890625	53635,65625	50391,0390625	37747,078125	45637,546875	47630,890625	51601,93359375	56945,5625	43380,234375
P49411	TUFM	Homo sapiens	Elongation factor Tu, mitochondrial	EFTU_HUMAN	10	10	10	False	13,586814367404935	13,415710181555253	13,157205824377439	13,475243603068732	13,649126775651473	13,209495310193292	13,348363732892533	13,396006431031898	12,81356876706842	13,617297510589184	13,564202996726557	13,1809213686434	12303,783203125	10927,7607421875	9135,1064453125	11388,1328125	12846,84765625	9472,275390625	10429,365234375	10779,5283203125	7198,93994140625	12566,51953125	12112,44921875	9286,513671875
P49418;P49418-2	AMPH	Homo sapiens	Amphiphysin;Isoform 2 of Amphiphysin	AMPH_HUMAN	5	5	5	False	12,16688466290617	11,81555636602326	12,211802315739739	12,252378575215646	12,672328003251875	12,80562324635613	12,659738996781961	11,74124292222045	11,710829865837395	12,60245636746067	12,3776421345167	11,920663423007316	4598,29931640625	3604,432373046875	4743,71728515625	4879,02978515625	6527,5595703125	7159,4013671875	6470,84765625	3423,46826171875	3352,054443359375	6218,95458984375	5321,591796875	3876,83447265625
P49419;P49419-2	ALDH7A1	Homo sapiens	Alpha-aminoadipic semialdehyde dehydrogenase;Isoform 2 of Alpha-aminoadipic semialdehyde dehydrogenase	AL7A1_HUMAN	5	5	5	True	11,828726303833582	11,657966367922127	11,450900621238715	11,98931419550091	12,53522944956853	12,241601648270468	12,4349236655669	11,619053043088908	12,359354799590632	12,643520440574889	12,685559291440857	13,001824269986573	3637,48681640625	3231,450927734375	2799,3974609375	4065,773681640625	5935,81103515625	4842,71923828125	5537,1337890625	3145,455078125	5254,56201171875	6398,5107421875	6587,70068359375	8202,365234375
P49441	INPP1	Homo sapiens	Inositol polyphosphate 1-phosphatase	INPP_HUMAN	3	3	3	False	10,56642363644819	11,462495532714291	10,866920723899113	10,267670251875833	10,981973445363613	10,604401768589339	10,772634134801823	10,511429588003194	11,70660224940812	10,572396655899977	11,281277635060087	10,965487068027976	1516,388427734375	2821,98681640625	1867,5364990234375	1232,7548828125	2022,5693359375	1556,8365478515625	1749,387451171875	1459,673095703125	3342,24609375	1522,6795654296875	2488,874267578125	1999,5880126953125
P49458	SRP9	Homo sapiens	Signal recognition particle 9 kDa protein	SRP09_HUMAN	6	6	6	False	15,080563503227095	14,754742570836775	15,30839500099728	14,983767416844223	15,004436000913218	15,544531046936795	14,868458798907136	14,76252579914249	15,181398274475834	14,96653132694054	14,275619278150428	14,866371883008641	34649,8984375	27645,22265625	40577,57421875	32401,375	32868,91015625	47793,640625	29912,45703125	27794,76953125	37158,3359375	32016,57421875	19833,0546875	29869,21875
P49585	PCYT1A	Homo sapiens	Choline-phosphate cytidylyltransferase A	PCY1A_HUMAN	1	1	1	False	12,411604212224002	11,307390250727334	11,210144997706275	11,766380794512994	11,436522840259874	11,437937693520114	12,026984159772544	11,753556685547117	11,370496120321949	NaN	NaN	NaN	5448,35205078125	2534,332763671875	2369,135498046875	3483,642333984375	2771,637451171875	2774,35693359375	4173,33251953125	3452,8134765625	2647,64892578125	NaN	NaN	NaN
P49588;P49588-2	AARS1	Homo sapiens	Alanine--tRNA ligase, cytoplasmic;Isoform 2 of Alanine--tRNA ligase, cytoplasmic	SYAC_HUMAN	23	24	25	False	14,959599262421131	14,824565788386193	14,891988254657331	14,340716161691955	15,246695519366709	14,774278542156756	14,575823580293301	14,536851911970674	14,836048909951485	14,434413672770603	14,625317669270032	14,659020425773836	31863,10546875	29016,095703125	30404,310546875	20748,453125	38878,78515625	28022,12109375	24420,8125	23769,9609375	29247,970703125	22140,70703125	25273,146484375	25870,501953125
P49589;P49589-3	CARS1	Homo sapiens	Cysteine--tRNA ligase, cytoplasmic;Isoform 3 of Cysteine--tRNA ligase, cytoplasmic	SYCC_HUMAN	12	12	12	False	12,713479968860042	12,767621550905616	12,790856650844933	11,682329732210302	13,278814677660302	12,458103802030385	12,09611271563814	11,757909598677074	13,299759026368656	11,920579745341449	12,133862782767348	12,64511064978267	6716,43505859375	6973,279296875	7086,49560546875	3286,485107421875	9938,515625	5626,81884765625	4378,17138671875	3463,2470703125	10083,8505859375	3876,609619140625	4494,244140625	6405,5673828125
P49591	SARS1	Homo sapiens	Serine--tRNA ligase, cytoplasmic	SYSC_HUMAN	14	14	14	False	14,391123598685978	13,866506495209947	13,899947094194939	14,285063646723364	14,311523413990125	14,425180680822525	13,97751087498341	14,025424656915167	13,442551116462123	14,35477237086155	14,276994894095015	13,981966305398268	21486,212890625	14936,0029296875	15286,251953125	19963,314453125	20332,830078125	21999,462890625	16130,58203125	16675,294921875	11132,9716796875	20951,59375	19851,974609375	16180,474609375
P49593;P49593-2	PPM1F	Homo sapiens	Protein phosphatase 1F;Isoform 2 of Protein phosphatase 1F	PPM1F_HUMAN	1	1	1	False	11,167206032261353	NaN	9,142024298703687	NaN	NaN	NaN	NaN	11,403559500249706	NaN	NaN	NaN	NaN	2299,661865234375	NaN	564,9675903320312	NaN	NaN	NaN	NaN	2709,02783203125	NaN	NaN	NaN	NaN
P49720	PSMB3	Homo sapiens	Proteasome subunit beta type-3	PSB3_HUMAN	4	4	4	True	13,425038373260543	13,687940321819877	13,293322894676617	12,781886947251108	13,631575747048231	13,18571510191403	11,918083265661615	12,808711571070729	13,168088740238913	12,391200577500419	13,136361920401338	12,41210914743984	10998,646484375	13197,1640625	10038,96484375	7042,5732421875	12691,5068359375	9317,421875	3869,9072265625	7174,74365234375	9204,27734375	5371,83984375	9004,072265625	5450,25927734375
P49721	PSMB2	Homo sapiens	Proteasome subunit beta type-2	PSB2_HUMAN	6	6	6	True	14,878798485682864	14,77491913623114	14,478137977319657	13,930028211355165	14,595760452021551	13,565156247224069	13,71464181608602	14,155287659923912	14,266485320725247	13,84026976472723	14,16507857792057	14,202522334053418	30127,607421875	28034,56640625	22822,005859375	15608,326171875	24760,630859375	12120,455078125	13443,6923828125	18245,9375	19707,884765625	14666,8330078125	18370,185546875	18853,20703125
P49736	MCM2	Homo sapiens	DNA replication licensing factor MCM2	MCM2_HUMAN	1	1	1	False	10,542331340563193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1491,2757568359375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P49746	THBS3	Homo sapiens	Thrombospondin-3	TSP3_HUMAN	9	9	9	False	12,96770155501328	13,972710426165676	13,004671731797853	13,33246630808297	11,555948147462914	12,376465113488706	11,944785148066744	13,606039616205985	11,682778500381694	11,995192565232273	11,940047211425966	12,24248187281763	8010,638671875	16076,998046875	8218,5703125	10315,072265625	3010,83544921875	5317,251953125	3942,19970703125	12468,83984375	3287,507568359375	4082,373779296875	3929,2744140625	4845,6748046875
P49747	COMP	Homo sapiens	Cartilage oligomeric matrix protein	COMP_HUMAN	30	32	36	True	19,209790375073915	19,373945090705774	19,053164579648115	19,85122795454472	17,543656215446177	18,456384999052588	18,451163183893843	19,128811687843115	17,343475949540714	18,135725879506623	17,7573150257642	17,37832131851435	606349,625	679420,4375	543968,875	945834,3125	191058,671875	359687,625	358388,09375	573252,6875	166305,453125	288003,3125	221556,484375	170371,125
P49748;P49748-2;P49748-3	ACADVL	Homo sapiens	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial;Isoform 2 of Very long-chain specific acyl-CoA dehydrogenase, mitochondrial;Isoform 3 of Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADV_HUMAN	1	1	1	False	10,467225171484039	10,344703748660335	NaN	NaN	10,497363249282104	NaN	10,372560487416344	10,56347967360673	10,254302761227056	10,813810738298251	11,180192660349572	NaN	1415,626708984375	1300,3675537109375	NaN	NaN	1445,5103759765625	NaN	1325,7200927734375	1513,2972412109375	1221,3853759765625	1800,036865234375	2320,4560546875	NaN
P49755	TMED10	Homo sapiens	Transmembrane emp24 domain-containing protein 10	TMEDA_HUMAN	6	6	6	False	12,075558143945788	12,486156193175722	11,414361104959797	11,866477441922454	12,129960096234528	11,551076426079605	12,309620121463093	12,254892805787	11,862028125874886	12,466000512247609	12,530176744434904	12,174480310808327	4316,236328125	5737,2998046875	2729,38671875	3733,925537109375	4482,10302734375	3000,685546875	5076,505859375	4887,5400390625	3722,427734375	5657,7021484375	5915,05859375	4622,57275390625
P49757;P49757-2;P49757-3;P49757-4	NUMB	Homo sapiens	Protein numb homolog;Isoform 2 of Protein numb homolog;Isoform 3 of Protein numb homolog;Isoform 4 of Protein numb homolog	NUMB_HUMAN	4	4	4	False	12,132313330987458	11,663807481681797	11,837458453204475	11,99675620286583	12,195677532965112	12,192489532747716	11,823903829381795	11,929722361917722	11,756533519631438	11,542478595860452	11,710041580526287	12,054045658025984	4489,419921875	3244,560791015625	3659,570068359375	4086,80078125	4690,99267578125	4680,63818359375	3625,34814453125	3901,25439453125	3459,9453125	2982,85595703125	3350,223388671875	4252,35302734375
P49765	VEGFB	Homo sapiens	Vascular endothelial growth factor B	VEGFB_HUMAN	1	1	1	False	NaN	11,17200243129499	10,990287421999138	NaN	10,593341537504674	10,905967831489036	NaN	11,48017769057605	NaN	NaN	NaN	11,709114005566118	NaN	2307,320068359375	2034,2586669921875	NaN	1544,9468994140625	1918,7723388671875	NaN	2856,786865234375	NaN	NaN	NaN	3348,070068359375
P49767	VEGFC	Homo sapiens	Vascular endothelial growth factor C	VEGFC_HUMAN	14	14	16	False	14,93822457418525	15,299400049624069	14,864462565889218	15,493009945683953	14,02667928237334	14,80291457960799	14,86164372347374	15,203522310213295	13,950546642109092	14,817083780034	14,332188741110551	14,36247642223676	31394,5078125	40325,3671875	29829,71484375	46116,96484375	16689,802734375	28583,888671875	29771,48828125	37732,55859375	15831,8984375	28866,00390625	20626,17578125	21063,775390625
P49773	HINT1	Homo sapiens	Histidine triad nucleotide-binding protein 1	HINT1_HUMAN	5	5	8	True	14,644957558923595	15,081292280403922	13,97001388193266	13,74391081086849	15,29431813285171	14,042391477377448	13,570990377770961	13,537175142665594	14,185016647808451	12,401827540815201	13,77175330847683	7,814129553901894	25619,55078125	34667,40625	16046,9765625	13719,2197265625	40183,5703125	16872,5625	12169,568359375	11887,6435546875	18625,82421875	5411,55517578125	13986,5576171875	225,05433654785156
P49821;P49821-2	NDUFV1	Homo sapiens	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial;Isoform 2 of NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial	NDUV1_HUMAN	3	3	3	False	11,688152431216064	11,83669886912923	11,206545212599915	11,742309024851638	11,321928782817801	11,38714343513168	11,288089347085467	11,685820397582212	11,241817500583624	11,343690774632906	11,659169744646581	8,33912336520644	3299,776123046875	3657,643798828125	2363,2314453125	3425,9990234375	2560,001220703125	2678,377197265625	2500,6533203125	3294,446533203125	2421,721923828125	2598,90966796875	3234,1474609375	323,83685302734375
P49841;P49841-2	GSK3B	Homo sapiens	Glycogen synthase kinase-3 beta;Isoform 2 of Glycogen synthase kinase-3 beta	GSK3B_HUMAN	1	1	1	False	12,656467526278739	11,993937791368186	11,996016805636328	11,697124107318801	12,704271373114302	12,299316336092133	12,633407134246626	12,010853996790525	12,3909580868828	12,35588524338703	12,583493135527666	12,416908832195007	6456,19091796875	4078,82470703125	4084,706787109375	3320,3603515625	6673,701171875	5040,37841796875	6353,81396484375	4126,93212890625	5370,93701171875	5241,9404296875	6137,74560546875	5468,421875
P49903;P49903-2;P49903-4	SEPHS1	Homo sapiens	Selenide, water dikinase 1;Isoform 2 of Selenide, water dikinase 1;Isoform 4 of Selenide, water dikinase 1	SPS1_HUMAN	3	3	3	False	12,61694240207665	12,89039519391594	13,125980632596551	12,58814788387749	13,058189296322299	12,886924247480797	12,446949623506194	12,83125050464701	13,15652814515534	12,506506743245197	12,553979597093395	12,428724488296583	6281,71337890625	7592,68896484375	8939,513671875	6157,58056640625	8529,16796875	7574,44384765625	5583,48291015625	7287,71337890625	9130,81640625	5818,80322265625	6013,4599609375	5513,39208984375
P49908	SELENOP	Homo sapiens	Selenoprotein P	SEPP1_HUMAN	1	1	2	False	11,51193779887988	11,717164106501848	11,03204202642448	11,94079112189415	NaN	10,958181243161546	9,017874074794939	11,336988364893978	NaN	8,53089707606461	NaN	NaN	2920,374755859375	3366,80419921875	2093,99462890625	3931,301025390625	NaN	1989,4876708984375	518,3828125	2586,86376953125	NaN	369,87579345703125	NaN	NaN
P49914	MTHFS	Homo sapiens	5-formyltetrahydrofolate cyclo-ligase	MTHFS_HUMAN	2	2	2	False	10,946373920089577	10,14890926745838	8,854336340971674	9,401908246111796	10,371722015902634	9,468503109650452	NaN	9,182413449568632	9,063772269974338	NaN	9,54434249052545	NaN	1973,271728515625	1135,3404541015625	462,82928466796875	676,4822387695312	1324,9498291015625	708,4406127929688	NaN	581,0076904296875	535,139892578125	NaN	746,6780395507812	NaN
P49915;P49915-2	GMPS	Homo sapiens	GMP synthase [glutamine-hydrolyzing];Isoform 2 of GMP synthase [glutamine-hydrolyzing]	GUAA_HUMAN	1	1	1	False	13,457102658199586	12,941043127436515	12,072895901015892	13,331772153846156	11,83150740790452	12,553819335158448	12,69849844835256	12,675868221563078	13,01260970665871	12,76588457735689	13,850041916257684	12,333953768774329	11245,8310546875	7863,9755859375	4308,27880859375	10310,1103515625	3644,505615234375	6012,7919921875	6647,0498046875	6543,59716796875	8263,9150390625	6964,888671875	14766,5166015625	5162,8564453125
