PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] OSTEO_ASC_WT_WCL_WO_1_20240411145013.raw.PG.Log2Quantity	[2] OSTEO_ASC_WT_WCL_WO_2_20240411161114.raw.PG.Log2Quantity	[3] OSTEO_ASC_WT_WCL_WO_3_20240411173214.raw.PG.Log2Quantity	[4] OSTEO_ASC_WT_WCL_Light_1_20240411194918.raw.PG.Log2Quantity	[5] OSTEO_ASC_WT_WCL_Light_2_20240411211021.raw.PG.Log2Quantity	[6] OSTEO_ASC_WT_WCL_Light_3_20240411223121.raw.PG.Log2Quantity	[7] OSTEO_ASC_TLR10_LOV_WCL_WO_1_20240412004820.raw.PG.Log2Quantity	[8] OSTEO_ASC_TLR10_LOV_WCL_WO_2_20240412020921.raw.PG.Log2Quantity	[9] OSTEO_ASC_TLR10_LOV_WCL_WO_3_20240412033021.raw.PG.Log2Quantity	[10] OSTEO_ASC_TLR10_LOV_WCL_Light_1_20240412054721.raw.PG.Log2Quantity	[11] OSTEO_ASC_TLR10_LOV_WCL_Light_2_20240412070821.raw.PG.Log2Quantity	[12] OSTEO_ASC_TLR10_LOV_WCL_Light_3_20240412082921.raw.PG.Log2Quantity	[1] OSTEO_ASC_WT_WCL_WO_1_20240411145013.raw.PG.MS2Quantity	[2] OSTEO_ASC_WT_WCL_WO_2_20240411161114.raw.PG.MS2Quantity	[3] OSTEO_ASC_WT_WCL_WO_3_20240411173214.raw.PG.MS2Quantity	[4] OSTEO_ASC_WT_WCL_Light_1_20240411194918.raw.PG.MS2Quantity	[5] OSTEO_ASC_WT_WCL_Light_2_20240411211021.raw.PG.MS2Quantity	[6] OSTEO_ASC_WT_WCL_Light_3_20240411223121.raw.PG.MS2Quantity	[7] OSTEO_ASC_TLR10_LOV_WCL_WO_1_20240412004820.raw.PG.MS2Quantity	[8] OSTEO_ASC_TLR10_LOV_WCL_WO_2_20240412020921.raw.PG.MS2Quantity	[9] OSTEO_ASC_TLR10_LOV_WCL_WO_3_20240412033021.raw.PG.MS2Quantity	[10] OSTEO_ASC_TLR10_LOV_WCL_Light_1_20240412054721.raw.PG.MS2Quantity	[11] OSTEO_ASC_TLR10_LOV_WCL_Light_2_20240412070821.raw.PG.MS2Quantity	[12] OSTEO_ASC_TLR10_LOV_WCL_Light_3_20240412082921.raw.PG.MS2Quantity
Q14562	DHX8	Homo sapiens	ATP-dependent RNA helicase DHX8	DHX8_HUMAN	8	8	8	False	13,342926204049753	13,349309308980189	13,287847766744934	12,97307563591528	12,653441327437273	13,874194169633238	13,474020038713112	13,177373608682316	13,183546339329181	13,372011483174042	13,113831331020764	13,049924474223584	10390,130859375	10436,203125	10000,9384765625	8040,5341796875	6442,66259765625	15015,8046875	11378,478515625	9263,705078125	9303,42578125	10601,7255859375	8864,5478515625	8480,4462890625
Q14566	MCM6	Homo sapiens	DNA replication licensing factor MCM6	MCM6_HUMAN	20	20	20	False	14,580937312189036	15,327535101476519	15,132581467564348	14,42875566361097	15,271495371411746	15,290733941677972	15,486920435566402	15,242706896075505	15,679634939341115	15,14678710736439	15,146596486440506	15,295449883230097	24507,52734375	41119,5	35922,03515625	22054,044921875	39552,88671875	40083,86328125	45922,71875	38771,4453125	52485,6328125	36277,4921875	36272,69921875	40215,10546875
Q14571	ITPR2	Homo sapiens	Inositol 1,4,5-trisphosphate receptor type 2	ITPR2_HUMAN	40	40	42	False	16,20223863476288	13,054733145083492	14,815676066472747	15,745922416039965	13,927536558762432	14,435383115460441	15,619139599166923	15,458018167160116	13,716237751269343	14,910317553164107	14,855451559209476	15,28905075988818	75398	8508,759765625	28837,8515625	54953,44921875	15581,392578125	22155,58984375	50330,30078125	45011,87890625	13458,572265625	30793,05859375	29643,98046875	40037,125
Q14573	ITPR3	Homo sapiens	Inositol 1,4,5-trisphosphate receptor type 3	ITPR3_HUMAN	53	53	54	False	16,486802744552744	13,89869446728575	15,607107110629476	16,27770129204686	14,884117871437514	15,087678107001922	16,356030909946423	16,368088505505924	14,85350307329269	15,90291732905099	16,080993301907775	16,77290752768413	91837,9453125	15272,9853515625	49912,27734375	79446,7890625	30238,896484375	34821,1953125	83879,515625	84583,4921875	29603,970703125	61271,0234375	69320,4453125	111982,015625
Q14596;Q14596-2	NBR1	Homo sapiens	Next to BRCA1 gene 1 protein;Isoform 2 of Next to BRCA1 gene 1 protein	NBR1_HUMAN	5	5	5	False	NaN	12,53128435863285	12,505039926638245	11,848771728713979	12,896593866030997	12,400423978760074	11,154989883545484	13,500410229452468	12,554923469152536	12,637354209408898	13,368798705623455	12,954394775809977	NaN	5919,6015625	5812,89013671875	3688,38037109375	7625,3818359375	5406,29296875	2280,271484375	11588,5322265625	6017,3955078125	6371,22119140625	10578,142578125	7937,091796875
Q14624;Q14624-2;Q14624-3;Q14624-4	ITIH4	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H4;Isoform 2 of Inter-alpha-trypsin inhibitor heavy chain H4;Isoform 3 of Inter-alpha-trypsin inhibitor heavy chain H4;Isoform 4 of Inter-alpha-trypsin inhibitor heavy chain H4	ITIH4_HUMAN	2	2	3	False	NaN	11,338343038765546	11,811198768554299	NaN	12,328503599967686	11,699979260340971	NaN	12,463531233072787	13,450855325291586	13,926499421243719	12,720266493729696	12,84948060205909	NaN	2589,2939453125	3593,561767578125	NaN	5143,38916015625	3326,93798828125	NaN	5648,02685546875	11197,23828125	15570,1953125	6748,10400390625	7380,38623046875
Q14642	INPP5A	Homo sapiens	Inositol polyphosphate-5-phosphatase A	I5P1_HUMAN	10	10	10	False	14,022316672419343	12,544706491931962	13,485091766060963	14,117531026886784	12,770139499210298	12,900269456945422	13,573687285526214	14,000280476437874	12,866364524726695	13,27854630141943	13,330011978459494	13,956709992428868	16639,41015625	5974,931640625	11466,13671875	17774,619140625	6985,46044921875	7644,833984375	12192,3388671875	16387,185546875	7467,2666015625	9936,6669921875	10297,5390625	15899,6787109375
Q14643;Q14643-3;Q14643-6	ITPR1	Homo sapiens	Inositol 1,4,5-trisphosphate receptor type 1;Isoform 3 of Inositol 1,4,5-trisphosphate receptor type 1;Isoform 6 of Inositol 1,4,5-trisphosphate receptor type 1	ITPR1_HUMAN	62	64	68	False	17,29786965886249	14,363951718591533	16,09904853645013	17,121639432533843	15,306175892256064	15,4954096822116	16,437844631979388	16,411616883011078	15,06470379305155	16,074274601174043	16,125287964803547	16,58356406283979	161130,453125	21085,326171875	70193,4375	142602,46875	40515,20703125	46193,73828125	88773,6953125	87174,3984375	34271,07421875	68998,3671875	71481,78125	98208,7578125
Q14644;Q14644-2	RASA3	Homo sapiens	Ras GTPase-activating protein 3;Isoform 2 of Ras GTPase-activating protein 3	RASA3_HUMAN	12	12	12	False	14,892668432157079	14,723835794301047	14,89158941274065	14,614339942743172	14,859289367556352	14,754809636509465	14,9093291279008	14,624861258690355	14,875070337780537	14,70858979873696	14,77427381606508	14,695214164369172	30418,6484375	27059,279296875	30395,90625	25081,568359375	29722,943359375	27646,5078125	30771,96875	25265,15234375	30049,853515625	26774,830078125	28022,029296875	26527,740234375
Q14653	IRF3	Homo sapiens	Interferon regulatory factor 3	IRF3_HUMAN	7	7	7	False	13,822536794887684	14,164137082769876	13,669624500953145	13,92657244145176	14,900488655646805	13,699467927070584	13,919317541057985	13,518112839063418	14,269578729246083	13,680592279324795	14,23037598499443	13,812346745344657	14487,658203125	18358,201171875	13030,677734375	15570,9833984375	30583,982421875	13303,0361328125	15492,8779296875	11731,60546875	19750,1875	13130,1181640625	19220,736328125	14385,689453125
Q14657	LAGE3	Homo sapiens	EKC/KEOPS complex subunit LAGE3	LAGE3_HUMAN	3	3	3	False	12,382911842456542	12,75945109144556	12,338155305783863	12,219808107958968	13,086734584095533	12,844510871244607	12,166785848119591	12,023214248495831	12,179445967227487	12,714054089914159	12,735331452973732	12,150678993514287	5341,0654296875	6933,89892578125	5177,9140625	4770,1142578125	8699,607421875	7355,00634765625	4597,984375	4162,44140625	4638,5107421875	6719,1083984375	6818,9384765625	4546,93603515625
Q14667	KIAA0100	Homo sapiens	Protein KIAA0100	K0100_HUMAN	15	15	16	False	16,3394255637104	13,551926476320126	15,389489026245194	16,019155646727473	14,27996658299733	14,863379156501436	15,778507311922729	16,011963249392885	13,75609347538126	15,391298794930181	15,20842757539587	15,678057200521051	82919,6015625	12009,81640625	42923,765625	66411,96875	19892,908203125	29807,322265625	56208,7578125	66081,703125	13835,560546875	42977,64453125	37861,0703125	52428,265625
Q14669-2	TRIP12	Homo sapiens	Isoform 2 of E3 ubiquitin-protein ligase TRIP12	TRIPC_HUMAN	42	42	42	False	15,57205218493927	14,694288483027542	15,490272497540506	15,495558023727012	15,158355746648313	15,259423615499442	15,638153712277187	15,62107416586856	15,037825251666014	15,485371152855027	15,844908674332785	15,820180423505995	48714,11328125	26510,724609375	46029,54296875	46198,48828125	36569,5625	39223,30859375	50998,0234375	50397,8359375	33638,48828125	45873,4296875	58856,27734375	57856,05859375
Q14669-3	TRIP12	Homo sapiens	Isoform 3 of E3 ubiquitin-protein ligase TRIP12	TRIPC_HUMAN	1	1	1	True	13,391633523202817	NaN	13,817088758405923	14,322290038564844	NaN	NaN	13,086009523784586	13,089406513503501	12,485157378902693	13,435058513762007	13,994376486396597	13,675847874913876	10746,904296875	NaN	14433,0517578125	20485,138671875	NaN	NaN	8695,236328125	8715,734375	5733,3291015625	11075,302734375	16320,2607421875	13087,009765625
Q14671;Q14671-2;Q14671-3	PUM1	Homo sapiens	Pumilio homolog 1;Isoform 2 of Pumilio homolog 1;Isoform 3 of Pumilio homolog 1	PUM1_HUMAN	13	13	13	False	14,502154512788895	14,784914258717182	14,524839027340235	14,388957722834439	14,879648962285438	14,595491289536165	14,723508467172728	14,553336801763253	14,867908846690376	14,176626824188773	14,4831507832955	14,479251959933453	23205,103515625	28229,466796875	23572,857421875	21453,98046875	30145,373046875	24756,01171875	27053,140625	24043,125	29901,056640625	18517,822265625	22901,44140625	22839,634765625
Q14676;Q14676-3	MDC1	Homo sapiens	Mediator of DNA damage checkpoint protein 1;Isoform 3 of Mediator of DNA damage checkpoint protein 1	MDC1_HUMAN	8	8	8	False	12,991919942132398	13,539797424406085	13,331158735949906	13,001028777288065	12,938774747349933	12,765947890694934	12,357486767187355	12,994735994250544	12,990150631449009	13,281415891505619	13,510256388611603	12,992581491665442	8146,24755859375	11909,2705078125	10305,7275390625	8197,84375	7851,62060546875	6965,1943359375	5247,7626953125	8162,1640625	8136,26318359375	9956,451171875	11667,892578125	8149,98388671875
Q14677	CLINT1	Homo sapiens	Clathrin interactor 1	EPN4_HUMAN	13	14	17	False	17,230544418789297	17,36157250272186	17,258109800310386	17,099531935789795	17,301684154596817	17,417585492642562	17,397989221082096	17,2826108258711	17,444874607804277	17,264906139522573	17,288128503237502	17,150940175969286	153783,84375	168404,65625	156750,421875	140433,921875	161557,046875	175071,59375	172709,65625	159435,21875	178414,65625	157490,59375	160046,15625	145528,296875
Q14678;Q14678-2	KANK1	Homo sapiens	KN motif and ankyrin repeat domain-containing protein 1;Isoform 2 of KN motif and ankyrin repeat domain-containing protein 1	KANK1_HUMAN	22	22	23	False	14,526924467754869	14,603230042532253	14,658211918668151	14,351176627643085	14,592102948373114	14,75503618942718	14,562323022685431	14,551645372118278	14,062967744949878	14,536456516709695	14,544821910841064	14,502141884156897	23606,95703125	24889,162109375	25856,0078125	20899,439453125	24697,9375	27650,849609375	24193,3515625	24014,953125	17114,9296875	23763,447265625	23901,638671875	23204,900390625
Q14683	SMC1A	Homo sapiens	Structural maintenance of chromosomes protein 1A	SMC1A_HUMAN	63	64	65	False	16,20322371966641	16,240448240276184	16,182237482490052	16,121225212445463	16,244756073512704	16,38264605667575	16,192795769869928	16,032524862314006	16,197525977931186	16,21463454303355	16,10706921844365	15,903134010689458	75449,5	77421,5859375	74359,9140625	71280,765625	77653,109375	85441,3046875	74906,109375	67030,2578125	75152,109375	76048,625	70584,765625	61280,2265625
Q14684	RRP1B	Homo sapiens	Ribosomal RNA processing protein 1 homolog B	RRP1B_HUMAN	14	14	14	False	15,50582814742948	15,275211467798826	15,44366635351171	15,586271955460564	15,234948959736462	15,276673083140482	15,404738015588027	15,273296628775446	15,131718985298106	15,201427886026035	15,085029238431018	14,975139943082546	46528,53515625	39654,8984375	44566,32421875	49196,6328125	38563,515625	39695,09375	43379,8671875	39602,30078125	35900,56640625	37677,8203125	34757,3203125	32208,189453125
Q14687;Q14687-2;Q14687-3	GSE1	Homo sapiens	Genetic suppressor element 1;Isoform 2 of Genetic suppressor element 1;Isoform 3 of Genetic suppressor element 1	GSE1_HUMAN	1	1	1	False	NaN	11,591454206393873	10,783063074398711	NaN	12,088022141802304	11,675174658880932	NaN	10,214350547537355	NaN	11,590970170140396	11,821537235363946	10,859171335525131	NaN	3085,854248046875	1762,0792236328125	NaN	4353,6875	3270,22607421875	NaN	1188,02587890625	NaN	3084,819091796875	3619,406005859375	1857,531982421875
Q14689;Q14689-6	DIP2A	Homo sapiens	Disco-interacting protein 2 homolog A;Isoform 6 of Disco-interacting protein 2 homolog A	DIP2A_HUMAN	19	19	19	False	15,108697685249702	14,497936844781103	14,984111928368007	14,967765220846504	14,323972688599918	14,559261546382242	15,220933270808988	15,124094642559724	14,271263821508006	14,679172195893523	14,628558566662361	15,062812977150678	35332,2421875	23137,36328125	32409,11328125	32043,96875	20509,044921875	24142,06640625	38190,6875	35711,33984375	19773,26953125	26234,400390625	25329,984375	34226,1875
Q14690	PDCD11	Homo sapiens	Protein RRP5 homolog	RRP5_HUMAN	23	23	25	False	14,662532674081424	13,594502070205515	14,373095074148276	14,265481276619859	13,931059839469016	14,420039746628184	14,634548743915204	14,508015244943758	13,942445867248237	14,564508877599573	14,502904867937582	14,303981226832066	25933,560546875	12369,521484375	21219,3828125	19694,173828125	15619,4912109375	21921,208984375	25435,375	23299,5625	15743,2509765625	24230,03515625	23217,17578125	20226,810546875
Q14692	BMS1	Homo sapiens	Ribosome biogenesis protein BMS1 homolog	BMS1_HUMAN	16	16	16	False	14,626837736020267	14,891540279801285	15,125321707353365	15,000334467482267	14,752180632718034	14,78466699230566	15,011001127178567	15,147078194551403	14,073747529777103	14,722050162606205	15,123968706449416	15,151545237379693	25299,7890625	30394,87109375	35741,7265625	32775,59765625	27596,173828125	28224,62890625	33018,82421875	36284,8125	17243,291015625	27025,80859375	35708,22265625	36397,3359375
Q14693;Q14693-2;Q14693-3;Q14693-4;Q14693-5;Q14693-7	LPIN1	Homo sapiens	Phosphatidate phosphatase LPIN1;Isoform 2 of Phosphatidate phosphatase LPIN1;Isoform 3 of Phosphatidate phosphatase LPIN1;Isoform 4 of Phosphatidate phosphatase LPIN1;Isoform 5 of Phosphatidate phosphatase LPIN1;Isoform 7 of Phosphatidate phosphatase LPIN1	LPIN1_HUMAN	9	9	9	False	14,878906506052681	15,471635278983333	14,623827249720112	14,731489640675662	15,331274523511553	15,068707602594097	14,281381080997653	14,772560946104841	14,725830955951729	14,766818217987764	15,46046414559441	14,940087459260031	30129,86328125	45438,7421875	25247,05078125	27203,216796875	41226,21875	34366,31640625	19912,421875	27988,779296875	27096,7265625	27877,58984375	45088,2578125	31435,072265625
Q14694	USP10	Homo sapiens	Ubiquitin carboxyl-terminal hydrolase 10	UBP10_HUMAN	13	13	13	False	15,520481286452073	16,02923801637923	15,725572519934108	15,50866150489841	16,013656622250988	16,067550395172876	15,700237028964185	15,404097411520592	16,03278984043059	15,897415823365172	15,939147841159745	15,87663094533504	47003,5234375	66877,71875	54183,74609375	46620,00390625	66159,3125	68677,5234375	53240,51953125	43360,609375	67042,5703125	61037,8203125	62829,2109375	60164,75390625
Q14696	MESD	Homo sapiens	LRP chaperone MESD	MESD_HUMAN	11	11	13	False	17,611493372608482	18,28230256869676	18,1291004482667	17,742028331419338	18,174951885515604	17,982012105050114	17,595356404879528	18,15498216031134	18,271156797271743	18,183867198418604	18,288594351734265	18,159052746189314	200257,03125	318802,3125	286683,71875	219221,28125	295941,375	258895,8125	198029,578125	291873,1875	316348,84375	297775,84375	320195,6875	292697,875
Q14697-2	GANAB	Homo sapiens	Isoform 2 of Neutral alpha-glucosidase AB	GANAB_HUMAN	58	62	80	False	19,72401051888307	20,178148583953934	19,902601169317304	19,939813321501695	20,330570358758965	19,80420420160031	19,760198018648857	19,954846280562553	20,4171602665067	19,838938156341797	20,321794905374702	20,199937234636714	866001,8125	1186391,375	980121,5625	1005731,1875	1318595,25	915502,4375	887998,6875	1016265,75	1400160	937811,3125	1310599	1204445,125
Q14699	RFTN1	Homo sapiens	Raftlin	RFTN1_HUMAN	21	21	25	False	18,01803679632635	16,334401781397894	17,435705228248878	18,083719531432774	16,622431144106123	16,553426454098137	17,60990092500696	17,509996272645715	16,415841423128725	17,493096339024504	17,061791752149297	17,51187628750423	265441,9375	82631,359375	177284,296875	277806,25	100890,5234375	96178,4765625	200036,109375	186652,625	87430,0390625	184478,90625	136807,875	186896,015625
Q14703	MBTPS1	Homo sapiens	Membrane-bound transcription factor site-1 protease	MBTP1_HUMAN	5	5	5	False	13,995254166658162	12,528678732195505	13,26066891004556	13,782030777572729	12,065415148524641	12,311229174453747	13,104888562551045	13,765470443651802	12,87447299533797	12,755206666656811	13,123360018115386	13,61457887864712	16330,1923828125	5908,919921875	9814,294921875	14086,55078125	4285,9970703125	5082,1708984375	8809,76953125	13925,779296875	7509,353515625	6913,529296875	8923,2900390625	12542,861328125
Q14728	MFSD10	Homo sapiens	Major facilitator superfamily domain-containing protein 10	MFS10_HUMAN	11	11	12	False	17,915150962750864	15,861050547295285	17,727674024563502	18,078229330235107	16,396910198204626	15,646420825621622	17,513804205484107	17,76375022352381	15,776356019813521	16,677838011246546	16,939693089656295	17,740048560812564	247171,171875	59518,5	217050,921875	276751,0625	86290,265625	51291,09765625	187145,9375	222546,953125	56125,00390625	104840,6015625	125705,921875	218920,65625
Q14738	PPP2R5D	Homo sapiens	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	2A5D_HUMAN	15	15	17	False	16,417095866400583	16,41276325792004	16,68284524647174	16,711410398989795	16,503320848836285	16,60756973606605	16,391518284749438	16,53684728878418	16,512843642112237	16,63793368039837	16,666658523231682	16,73887783966642	87506,09375	87243,6953125	105205,109375	107308,9140625	92895,484375	99856,5703125	85968,3671875	95079,5390625	93510,6875	101980,4921875	104031,328125	109371,5390625
Q14739	LBR	Homo sapiens	Delta(14)-sterol reductase LBR	LBR_HUMAN	6	6	7	True	14,337254664056402	13,696888062259356	14,907637311518247	14,780868722706332	14,218786700774919	14,850957757866736	14,690199332810145	14,96888225729191	14,72477081378614	15,077795448134285	15,358166648724714	15,08349247467193	20698,73046875	13279,2685546875	30735,904296875	28150,41796875	19066,953125	29551,787109375	26435,689453125	32068,7890625	27076,822265625	34583,48046875	42001,890625	34720,31640625
Q14746	COG2	Homo sapiens	Conserved oligomeric Golgi complex subunit 2	COG2_HUMAN	15	15	16	False	13,414432982613748	13,439388068054026	13,53653999147961	13,482523764844105	13,427460042783581	13,646403135895099	13,715416175638603	13,658683938784465	13,641198441150063	13,481456899703966	13,514312062339977	13,554101890278014	10918,0908203125	11108,58984375	11882,4111328125	11445,7451171875	11017,1240234375	12822,6171875	13450,91015625	12932,234375	12776,44140625	11437,2841796875	11700,7392578125	12027,939453125
Q14764	MVP	Homo sapiens	Major vault protein	MVP_HUMAN	67	70	91	False	20,816301278814837	21,267186306995846	20,994876579317033	20,883508789242228	21,237872228331252	21,16440274605231	20,608756891334526	20,49730367192848	21,000687250937997	20,735690191980325	20,780375361853984	20,624430920736373	1846422,5	2523835,25	2089717,625	1934472,5	2473071	2350282,5	1599020,375	1480141,5	2098151,25	1746082,375	1801010,75	1616487,5
Q14766;Q14766-2;Q14766-3	LTBP1	Homo sapiens	Latent-transforming growth factor beta-binding protein 1;Isoform Short of Latent-transforming growth factor beta-binding protein 1;Isoform 3 of Latent-transforming growth factor beta-binding protein 1	LTBP1_HUMAN	12	12	12	True	14,21663056798155	14,522249625254059	14,682661178341275	13,860072211104013	14,017525299712357	14,212580541612478	13,035422516574563	13,89733420270421	13,99672957148954	12,872484198989437	13,410021040069598	13,585933302719212	19038,478515625	23530,5859375	26297,921875	14869,5380859375	16584,240234375	18985,107421875	8395,6279296875	15258,591796875	16346,9013671875	7499,0087890625	10884,7529296875	12296,271484375
Q14767	LTBP2	Homo sapiens	Latent-transforming growth factor beta-binding protein 2	LTBP2_HUMAN	9	9	9	True	13,061851233622567	13,77896472882118	13,80139408878077	12,329373858112275	12,611047880625284	12,967145150843715	13,111281359862497	13,441279990759922	13,070271490394331	12,274342177110016	12,871266532239956	12,978495846976749	8550,8447265625	14056,6455078125	14276,8896484375	5146,49267578125	6256,10009765625	8007,5498046875	8848,8935546875	11123,1669921875	8600,8974609375	4953,87646484375	7492,68212890625	8070,79931640625
Q14789;Q14789-2	GOLGB1	Homo sapiens	Golgin subfamily B member 1;Isoform 2 of Golgin subfamily B member 1	GOGB1_HUMAN	111	111	113	False	15,485026764629296	14,291023535060072	15,777977136375542	15,714619179382948	15,102966131224312	15,579771104971167	15,652866084198607	15,795914999019345	15,289839630978438	15,970557508430792	15,73931018487396	16,008855839854082	45862,48046875	20045,955078125	56188,10546875	53773,92578125	35192,15234375	48975,44921875	51520,75390625	56891,0859375	40059,0234375	64212,09765625	54702,16015625	65939,5234375
