PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ADIPO_ASC_WT_SN_WO_1.raw.PG.Log2Quantity	[2] ADIPO_ASC_WT_SN_WO_2.raw.PG.Log2Quantity	[3] ADIPO_ASC_WT_SN_WO_3.raw.PG.Log2Quantity	[4] ADIPO_ASC_WT_SN_Light_1.raw.PG.Log2Quantity	[5] ADIPO_ASC_WT_SN_Light_2.raw.PG.Log2Quantity	[6] ADIPO_ASC_WT_SN_Light_3.raw.PG.Log2Quantity	[7] ADIPO_ASC_TLR10_LOV_SN_WO_1.raw.PG.Log2Quantity	[8] ADIPO_ASC_TLR10_LOV_SN_WO_2.raw.PG.Log2Quantity	[9] ADIPO_ASC_TLR10_LOV_SN_WO_3.raw.PG.Log2Quantity	[10] ADIPO_ASC_TLR10_LOV_SN_Light_1.raw.PG.Log2Quantity	[11] ADIPO_ASC_TLR10_LOV_SN_Light_2.raw.PG.Log2Quantity	[12] ADIPO_ASC_TLR10_LOV_SN_Light_3.raw.PG.Log2Quantity	[1] ADIPO_ASC_WT_SN_WO_1.raw.PG.MS2Quantity	[2] ADIPO_ASC_WT_SN_WO_2.raw.PG.MS2Quantity	[3] ADIPO_ASC_WT_SN_WO_3.raw.PG.MS2Quantity	[4] ADIPO_ASC_WT_SN_Light_1.raw.PG.MS2Quantity	[5] ADIPO_ASC_WT_SN_Light_2.raw.PG.MS2Quantity	[6] ADIPO_ASC_WT_SN_Light_3.raw.PG.MS2Quantity	[7] ADIPO_ASC_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[8] ADIPO_ASC_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] ADIPO_ASC_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[10] ADIPO_ASC_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[11] ADIPO_ASC_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[12] ADIPO_ASC_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity
Q96AT1	KIAA1143	Homo sapiens	Uncharacterized protein KIAA1143	K1143_HUMAN	2	2	2	True	12,962131011213762	11,7820506806394	11,936609725148312	12,425767055061895	12,380104440727827	12,342090406578313	11,465013556872803	8,663564510185687	6,64538148842526	11,108975668687002	10,7011245227972	11,267315060470274	7979,767578125	3521,686279296875	3919,92333984375	5502,1015625	5330,68212890625	5192,056640625	2826,91650390625	405,5018005371094	100,10578155517578	2208,690673828125	1664,7900390625	2464,90283203125
Q96AT9	RPE	Homo sapiens	Ribulose-phosphate 3-epimerase	RPE_HUMAN	4	4	4	False	12,605363651412643	12,512545896694164	12,285815200337211	12,805252155492282	13,179231513798513	12,124956173592786	12,996309609844033	11,805022033180084	11,702444541816778	12,742548136688722	12,740952451151678	12,50190446958836	6231,49951171875	5843,2119140625	4993,42919921875	7157,56005859375	9275,642578125	4466,583984375	8171,07177734375	3578,209228515625	3332,6279296875	6853,1337890625	6845,55810546875	5800,2705078125
Q96AY3	FKBP10	Homo sapiens	Peptidyl-prolyl cis-trans isomerase FKBP10	FKB10_HUMAN	23	25	26	True	17,512197444471884	17,633722522047623	17,707589994968373	16,86930183402879	17,45725937543024	17,07281218214782	17,001565052835044	16,961381509687136	16,89626818599962	16,7487682671637	17,057096851549	16,67390748897613	186937,625	203366,5	214050,25	119719,765625	179952,84375	137856,921875	131214,265625	127609,96875	121978,5703125	110123,9140625	136363,390625	104555,359375
Q96B26	EXOSC8	Homo sapiens	Exosome complex component RRP43	EXOS8_HUMAN	1	1	1	False	12,68725243304826	12,088936364238943	12,215505597977122	12,434212960004615	12,63687582124992	12,156337263847636	12,317108391286265	11,875676712320669	11,434963866913556	12,467092301433922	11,330702740618348	12,186443898373971	6595,4365234375	4356,447265625	4755,90966796875	5534,40673828125	6369,10888671875	4564,80419921875	5102,923828125	3757,810791015625	2768,64404296875	5661,9853515625	2575,61767578125	4661,06494140625
Q96B36	AKT1S1	Homo sapiens	Proline-rich AKT1 substrate 1	AKTS1_HUMAN	4	4	4	True	11,843135527637735	11,529023226838074	11,592832135238012	11,697339113407288	11,847923582754852	12,052884914929383	9,55344133701845	10,894757455391533	10,959479607026543	10,984494081648334	10,407871703702137	11,249037623471253	3673,9990234375	2955,16552734375	3088,802978515625	3320,855224609375	3686,212646484375	4248,93310546875	751,402099609375	1903,92041015625	1991,2789306640625	2026,106201171875	1358,568603515625	2433,8720703125
Q96B45	BORCS7	Homo sapiens	BLOC-1-related complex subunit 7	BORC7_HUMAN	2	2	2	False	12,4422872347733	12,152639804679175	11,951347686343164	11,945450802181728	12,161065744000318	12,251547276672433	12,582851991829022	11,88911307014059	11,653397372074602	11,408049932916697	12,106593769390098	11,648235671269852	5565,4677734375	4553,1201171875	3960,1728515625	3944,01904296875	4579,7900390625	4876,21923828125	6135,0185546875	3792,97216796875	3221,233154296875	2717,472900390625	4410,09423828125	3209,728759765625
Q96B49	TOMM6	Homo sapiens	Mitochondrial import receptor subunit TOM6 homolog	TOM6_HUMAN	1	1	1	False	0,7979035087236769	NaN	NaN	NaN	NaN	NaN	8,351884149752502	0,1211520001162303	NaN	7,5095585343563	NaN	NaN	1,7385728359222412	NaN	NaN	NaN	NaN	NaN	326,71392822265625	1,087602972984314	NaN	182,22265625	NaN	NaN
Q96B97;Q96B97-2;Q96B97-3	SH3KBP1	Homo sapiens	SH3 domain-containing kinase-binding protein 1;Isoform 2 of SH3 domain-containing kinase-binding protein 1;Isoform 3 of SH3 domain-containing kinase-binding protein 1	SH3K1_HUMAN	12	12	12	True	14,522715134192579	13,8952004563228	14,171677395395237	14,581027105213655	14,248599935604378	14,60269274927982	13,16348783591235	13,961918862674159	13,763770785547505	14,321063795205816	13,059421042811298	14,25036897594645	23538,1796875	15236,041015625	18454,40234375	24509,052734375	19465,0703125	24879,89453125	9174,970703125	15957,1884765625	13909,3828125	20467,734375	8536,453125	19488,953125
Q96BJ3	AIDA	Homo sapiens	Axin interactor, dorsalization-associated protein	AIDA_HUMAN	8	8	8	False	13,332271388434933	13,556625912236363	12,99177941457439	13,826036551859165	13,725505537412115	13,116995263410447	13,678953175968154	13,244320714328001	11,53103133944737	13,769501117072465	13,332878871707809	13,230189790728346	10313,6787109375	12049,0009765625	8145,4541015625	14522,845703125	13545,3076171875	8884,009765625	13115,208984375	9703,7099609375	2959,28173828125	13964,740234375	10318,0224609375	9609,1279296875
Q96BM9;Q9NVJ2	ARL8A;ARL8B	Homo sapiens	ADP-ribosylation factor-like protein 8A;ADP-ribosylation factor-like protein 8B	ARL8A_HUMAN;ARL8B_HUMAN	1	1	1	False	NaN	11,352669175333927	NaN	11,540168251238404	NaN	NaN	NaN	12,182011922238067	NaN	11,917547359522176	NaN	10,655706385968147	NaN	2615,134033203125	NaN	2978,0830078125	NaN	NaN	NaN	4646,76806640625	NaN	3868,469970703125	NaN	1613,1964111328125
Q96BN8	OTULIN	Homo sapiens	Ubiquitin thioesterase otulin	OTUL_HUMAN	1	1	1	False	9,114476937141188	NaN	NaN	9,338652744787263	9,35198804500306	NaN	10,283414106044313	NaN	NaN	10,46813055158747	10,001879749117661	NaN	554,2822265625	NaN	NaN	647,4624633789062	653,4749145507812	NaN	1246,2813720703125	NaN	NaN	1416,515380859375	1025,3350830078125	NaN
Q96BP2	CHCHD1	Homo sapiens	Coiled-coil-helix-coiled-coil-helix domain-containing protein 1	CHCH1_HUMAN	1	1	1	False	12,300138027867408	11,300742715335472	12,12379872261263	11,787667759842888	11,567317621575814	12,45306385924611	11,799109256428341	NaN	11,916456088378142	11,430005698461711	11,63644606557606	11,06621371079073	5043,25	2522,68212890625	4463,001953125	3535,424560546875	3034,65673828125	5607,1962890625	3563,57421875	NaN	3865,544921875	2759,145263671875	3183,60595703125	2144,18505859375
Q96BW5;Q96BW5-2	PTER	Homo sapiens	Phosphotriesterase-related protein;Isoform 2 of Phosphotriesterase-related protein	PTER_HUMAN	3	3	3	True	7,009988491321767	9,270896827847782	8,74375419398159	10,710342861469805	9,579362208938804	0,8827173905909641	8,825780224919274	7,8441056773540865	NaN	10,647280987776268	9,565469712486633	9,4396976223507	128,8892822265625	617,7575073242188	428,6790771484375	1675,4615478515625	765,0245361328125	1,843845009803772	453,75830078125	229,77940368652344	NaN	1603,802734375	757,6930541992188	694,4358520507812
Q96C01	FAM136A	Homo sapiens	Protein FAM136A	F136A_HUMAN	1	1	1	False	12,996463058280264	12,441523541105829	12,697836570015623	12,040306278303177	12,338260602508036	12,412601760779381	12,999400171818676	12,586363020696343	13,410024146536859	12,03449187020184	12,561539792285817	12,67409106048922	8171,94091796875	5562,5224609375	6644,0009765625	4212,04833984375	5178,2919921875	5452,12060546875	8188,5947265625	6149,96728515625	10884,7763671875	4195,10693359375	6045,05517578125	6535,54150390625
Q96C19	EFHD2	Homo sapiens	EF-hand domain-containing protein D2	EFHD2_HUMAN	1	1	1	False	14,349272588657424	14,067770621538415	14,20032362597239	14,175422849253366	14,051354336571409	14,453521085742034	14,856454690057877	14,398257023807622	14,257992878914798	13,573494758575444	14,512792294453401	14,950066549756267	20871,875	17172,001953125	18824,49609375	18502,375	16977,7109375	22435,89453125	29664,599609375	21592,71484375	19592,21484375	12190,7119140625	23376,83984375	31653,26171875
Q96C23	GALM	Homo sapiens	Galactose mutarotase	GALM_HUMAN	4	4	4	False	11,697317370291325	12,278053794022261	11,192990915096441	12,666197125421649	12,737324099049406	10,927938694399838	11,747804842953558	11,449675871946944	6,276373068537193	11,854349468437132	12,223784317770203	10,59519156667517	3320,80517578125	4966,6376953125	2341,132568359375	6499,87890625	6828,36328125	1948,217041015625	3439,074951171875	2797,02197265625	77,51335906982422	3702,66796875	4783,279296875	1546,9293212890625
Q96C86	DCPS	Homo sapiens	m7GpppX diphosphatase	DCPS_HUMAN	2	2	2	False	6,169665704741142	10,361894660090712	NaN	11,414014312712645	11,140907606589138	NaN	NaN	NaN	NaN	10,963797097697585	NaN	NaN	71,987060546875	1315,9552001953125	NaN	2728,730712890625	2258,121826171875	NaN	NaN	NaN	NaN	1997,2470703125	NaN	NaN
Q96C90	PPP1R14B	Homo sapiens	Protein phosphatase 1 regulatory subunit 14B	PP14B_HUMAN	4	4	4	False	14,581570687812718	13,931301375495048	14,351363752396352	13,747234163809157	14,03222317188932	14,277624396873517	14,406658122860852	13,905986830396705	15,435893909955997	14,065835352538256	14,392669076249296	14,53716767610694	24518,2890625	15622,1064453125	20902,150390625	13750,859375	16754,060546875	19860,638671875	21718,8203125	15350,380859375	44326,87109375	17148,982421875	21509,2421875	23775,1640625
Q96CC6	RHBDF1	Homo sapiens	Inactive rhomboid protein 1	RHDF1_HUMAN	2	2	2	False	10,783260051680791	11,578434772050194	10,86740242639231	10,647173701454134	11,463980790767701	10,569128970652764	11,32415004982835	10,747842019922567	10,721450010218698	10,551510901410104	10,853043271195002	10,541371864752485	1762,31982421875	3058,131591796875	1868,16015625	1603,6834716796875	2824,8935546875	1519,234619140625	2563,94580078125	1719,581787109375	1688,4105224609375	1500,794677734375	1849,6585693359375	1490,2843017578125
Q96CG8;Q96CG8-3	CTHRC1	Homo sapiens	Collagen triple helix repeat-containing protein 1;Isoform 3 of Collagen triple helix repeat-containing protein 1	CTHR1_HUMAN	2	2	2	True	14,812602042811713	14,624421103339426	13,724575989967386	15,302889890415306	14,388830317501354	14,899800818384803	12,850793937216556	13,008311666455901	12,471634286785193	12,958734124115905	12,735259549830376	13,368429860847202	28776,470703125	25257,4453125	13536,5830078125	40423,03125	21452,0859375	30569,404296875	7387,10791015625	8239,33203125	5679,8388671875	7961,0009765625	6818,5986328125	10575,4384765625
Q96CP2	FLYWCH2	Homo sapiens	FLYWCH family member 2	FWCH2_HUMAN	5	5	5	False	13,806957931483899	13,341043145403932	13,60851033405925	13,568932935994232	13,585355599501309	13,499141030741585	13,612055529667042	13,151350908229508	13,625926289377574	13,35542893236002	13,139617548344146	13,272251319006264	14332,0556640625	10376,578125	12490,2119140625	12152,2255859375	12291,3486328125	11578,341796875	12520,9423828125	9098,1083984375	12641,9052734375	10480,5654296875	9024,4140625	9893,404296875
Q96CS3	FAF2	Homo sapiens	FAS-associated factor 2	FAF2_HUMAN	4	4	4	False	12,1424729461495	11,81261829727713	11,761301146410524	11,557464402766472	11,858299969888922	11,328690949709765	12,583786462771286	11,959193030482972	11,515955199581633	11,758814059474433	12,139349467233878	11,598451022341203	4521,146484375	3597,099365234375	3471,398193359375	3014,00146484375	3712,82080078125	2572,028564453125	6138,99365234375	3981,766845703125	2928,518310546875	3465,4189453125	4511,36865234375	3100,8564453125
Q96CT7	CCDC124	Homo sapiens	Coiled-coil domain-containing protein 124	CC124_HUMAN	7	7	8	False	15,218198406129748	14,787942203571461	15,153689635425406	14,953681646506375	15,183451082380051	15,151471379901965	15,063075743280534	14,916429026097779	15,60701474840303	14,861736568590148	14,939322020233554	15,102274819011333	38118,359375	28288,77734375	36451,4765625	31732,677734375	37211,24609375	36395,47265625	34232,421875	30923,779296875	49909,08203125	29773,404296875	31418,3984375	35175,29296875
Q96CV9;Q96CV9-2;Q96CV9-3	OPTN	Homo sapiens	Optineurin;Isoform 2 of Optineurin;Isoform 3 of Optineurin	OPTN_HUMAN	12	12	12	True	12,275432580679762	12,35322881944692	11,887969215152287	11,62190777286678	11,736576069674417	11,5138027600589	13,726329913269435	12,307607320479157	10,788730478172749	12,490982678031981	12,355884840230386	12,574633945513774	4957,6220703125	5232,29736328125	3789,966064453125	3151,685302734375	3412,411865234375	2924,15234375	13553,0498046875	5069,42822265625	1769,014892578125	5756,52587890625	5241,93896484375	6100,1708984375
Q96CW1;Q96CW1-2	AP2M1	Homo sapiens	AP-2 complex subunit mu;Isoform 2 of AP-2 complex subunit mu	AP2M1_HUMAN	9	9	9	False	13,74922354531407	14,335458370897861	13,824039742735774	13,989985599763896	13,746703232612495	13,304974432078398	13,964493700110676	13,554347968036714	13,389839794607935	14,043000908550567	14,13120479726118	13,385807644850852	13769,833984375	20672,974609375	14502,7587890625	16270,6650390625	13745,7998046875	10120,3701171875	15985,693359375	12029,9912109375	10733,55078125	16879,69140625	17943,88671875	10703,59375
Q96CX2	KCTD12	Homo sapiens	BTB/POZ domain-containing protein KCTD12	KCD12_HUMAN	10	10	10	False	14,943390584572773	14,762194459484851	14,525661905442771	14,889168785867284	14,803903478272776	14,693372098426488	14,794606937267666	14,114204301917107	13,59898058656286	14,389283015103096	14,422398720834382	14,10925152585633	31507,126953125	27788,38671875	23586,306640625	30344,94921875	28603,48828125	26493,890625	28419,763671875	17733,6796875	12407,9794921875	21458,818359375	21957,08203125	17672,904296875
Q96D15	RCN3	Homo sapiens	Reticulocalbin-3	RCN3_HUMAN	21	26	34	False	19,09578154864613	18,805251564977294	19,25633194602623	18,758359968213533	19,183429425312195	19,257331008613537	18,907325760733517	18,95476332006184	19,69434300758357	18,64521534049947	18,827343382699365	18,868696258431836	560277,3125	458083,65625	626229,5	443434,03125	595371	626663,3125	491668,28125	508103,65625	848375,25	409986,0625	465152,21875	478678,09375
Q96DA6;Q96DA6-2	DNAJC19	Homo sapiens	Mitochondrial import inner membrane translocase subunit TIM14;Isoform 2 of Mitochondrial import inner membrane translocase subunit TIM14	TIM14_HUMAN	1	1	1	False	11,432356858087367	NaN	11,43201895446937	11,13813865656653	10,812484437277789	11,415720882444923	11,786646530102534	11,131469057850595	11,255674066840463	11,134087848040298	10,172367837479339	11,381991210141157	2763,6455078125	NaN	2762,998291015625	2253,7919921875	1798,3828125	2731,96044921875	3532,9228515625	2243,396728515625	2445,09375	2247,47265625	1153,9522705078125	2668,8291015625
Q96DB5;Q96DB5-2	RMDN1	Homo sapiens	Regulator of microtubule dynamics protein 1;Isoform 2 of Regulator of microtubule dynamics protein 1	RMD1_HUMAN	9	9	9	True	13,35761240701635	13,471804562800786	13,101042738282214	13,72512740227146	13,631461069347612	13,390456714195016	12,847082968851227	12,683689430437653	12,090516931781378	13,260125311977554	12,713994329060903	12,892168777099085	10496,439453125	11361,0185546875	8786,31640625	13541,7578125	12690,498046875	10738,1416015625	7368,130859375	6579,16796875	4361,22265625	9810,59765625	6718,830078125	7602,02880859375
Q96DD7	SHISA4	Homo sapiens	Protein shisa-4	SHSA4_HUMAN	1	1	1	False	NaN	NaN	10,208364909216916	10,225356468232802	NaN	9,723720722754349	10,362661017122537	10,585647402347076	10,81129981776665	11,338597799602317	10,814482428695744	11,517936411887076	NaN	NaN	1183,1070556640625	1197,1236572265625	NaN	845,5350341796875	1316,6544189453125	1536,7293701171875	1796,90673828125	2589,751220703125	1800,8751220703125	2932,542724609375
Q96DG6	CMBL	Homo sapiens	Carboxymethylenebutenolidase homolog	CMBL_HUMAN	6	6	6	True	14,940361993039888	15,088869741977717	14,690299097020443	15,467504805541582	15,222507645111115	14,87003833309187	14,155971478896735	14,226097423885323	13,593652471783347	14,96246757740695	14,04474412934258	14,371940915928487	31441,0546875	34849,96875	26437,517578125	45308,8359375	38232,38671875	29945,224609375	18254,587890625	19163,818359375	12362,2392578125	31926,517578125	16900,099609375	21202,4140625
Q96DH6;Q96DH6-2	MSI2	Homo sapiens	RNA-binding protein Musashi homolog 2;Isoform 2 of RNA-binding protein Musashi homolog 2	MSI2H_HUMAN	2	2	2	False	13,445647642703726	12,162235802435829	12,363181501001867	11,615152073589774	12,404422556881386	12,294045611916355	12,141659543226433	12,126660365849059	11,956417990579075	11,578550403169663	11,319676806188193	12,0829864591227	11156,892578125	4583,505859375	5268,51806640625	3136,96142578125	5421,2978515625	5021,99755859375	4518,59814453125	4471,86328125	3974,115234375	3058,376708984375	2556,00830078125	4338,517578125
Q96E09	PABIR1	Homo sapiens	PPP2R1A-PPP2R2A-interacting phosphatase regulator 1	PBIR1_HUMAN	1	1	1	False	NaN	NaN	9,714800577424812	NaN	NaN	NaN	10,842324828306717	NaN	9,591675393426252	NaN	8,612886827933348	NaN	NaN	NaN	840,3232421875	NaN	NaN	NaN	1835,967529296875	NaN	771,5818481445312	NaN	391,5049743652344	NaN
Q96E11;Q96E11-3;Q96E11-8	MRRF	Homo sapiens	Ribosome-recycling factor, mitochondrial;Isoform 3 of Ribosome-recycling factor, mitochondrial;Isoform 8 of Ribosome-recycling factor, mitochondrial	RRFM_HUMAN	3	3	3	True	12,128387879173838	11,999595870164365	12,205778635603432	12,268315973271193	12,13071241804499	12,051964639290555	11,587453180715384	11,52748046621668	9,798283911581722	11,788214404160914	10,818940009380013	11,361456578067397	4477,22119140625	4094,852783203125	4723,9521484375	4933,22705078125	4484,44091796875	4246,2236328125	3077,30810546875	2952,007080078125	890,384033203125	3536,764404296875	1806,447998046875	2631,111328125
Q96E39	RBMXL1	Homo sapiens	RNA binding motif protein, X-linked-like-1	RMXL1_HUMAN	1	1	1	False	13,639805697225754	13,152826380217785	12,787829145055893	13,433140066923794	12,839739997934242	13,329634039474197	13,026935883370367	11,476806389129118	13,21968597308251	13,031403883560893	12,516724137812473	13,242570694329814	12764,11328125	9107,41796875	7071,64013671875	11060,5849609375	7330,72412109375	10294,841796875	8346,3857421875	2850,118896484375	9539,4208984375	8372,2744140625	5860,1591796875	9691,9462890625
Q96EE4	CCDC126	Homo sapiens	Coiled-coil domain-containing protein 126	CC126_HUMAN	1	1	1	True	0,08105183438651593	11,94860642221556	12,52578411407316	12,796408125416725	13,163455588561366	12,537652566628928	12,169045252205029	13,476167952155738	12,994162292795442	13,154469090504945	13,611792316625325	12,963763325706987	1,0577889680862427	3952,6552734375	5897,076171875	7113,81689453125	9174,765625	5945,7890625	4605,19091796875	11395,431640625	8158,9189453125	9117,7939453125	12518,658203125	7988,80126953125
Q96EI5;Q96EI5-2	TCEAL4	Homo sapiens	Transcription elongation factor A protein-like 4;Isoform 2 of Transcription elongation factor A protein-like 4	TCAL4_HUMAN	7	7	7	False	13,584982679877733	12,965323066296987	13,796438525565145	13,16857541491895	13,361042600164494	13,37445196821055	13,698997836149884	13,41320075973734	14,761855335462414	13,151905025604501	13,473690516375251	13,56500966111885	12288,171875	7997,44287109375	14227,93359375	9207,3828125	10521,42578125	10619,6748046875	13298,7021484375	10908,76953125	27781,85546875	9101,603515625	11375,8798828125	12119,2236328125
Q96EK5	KIFBP	Homo sapiens	KIF-binding protein	KBP_HUMAN	3	3	3	False	11,833723786459139	12,440327305171884	11,88041401885393	11,40670962806349	11,56509045387556	NaN	12,337989046472007	11,77253557584123	NaN	11,833858295445166	12,118340240686205	11,28725061506796	3650,10888671875	5557,912109375	3770,17041015625	2714,949462890625	3029,9755859375	NaN	5177,3173828125	3498,535888671875	NaN	3650,44921875	4446,14794921875	2499,199951171875
Q96EK6	GNPNAT1	Homo sapiens	Glucosamine 6-phosphate N-acetyltransferase	GNA1_HUMAN	2	2	2	True	10,311130341966019	11,003563547356018	9,902976009210468	12,463027387414083	11,314717930855766	10,882602472545459	11,404823624481706	11,025273920356307	NaN	12,348783390202732	11,830465593520634	11,718415185735406	1270,4556884765625	2053,06494140625	957,398681640625	5646,0546875	2547,23779296875	1887,9468994140625	2711,402587890625	2084,194091796875	NaN	5216,19970703125	3641,874755859375	3369,72509765625
Q96EM0	L3HYPDH	Homo sapiens	Trans-3-hydroxy-L-proline dehydratase	T3HPD_HUMAN	5	5	5	False	12,958465277147347	13,238313619811402	12,905076253600344	13,289627328330978	12,7625658426922	12,696615368879065	13,010814736726337	12,578890217488329	12,224605564665188	13,466735308084775	12,923389240569993	12,466052058499194	7959,517578125	9663,3896484375	7670,34765625	10013,2822265625	6948,88525390625	6638,37939453125	8253,6396484375	6118,1943359375	4786,0029296875	11321,1689453125	7768,33251953125	5657,904296875
