PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.Log2Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.Log2Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.Log2Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.Log2Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.Log2Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.Log2Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.Log2Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.Log2Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.Log2Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.Log2Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.Log2Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.Log2Quantity	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.MS2Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.MS2Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.MS2Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.MS2Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.MS2Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.MS2Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.MS2Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.MS2Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.MS2Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.MS2Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.MS2Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.MS2Quantity
P46100;P46100-4	ATRX	Homo sapiens	Transcriptional regulator ATRX;Isoform 3 of Transcriptional regulator ATRX	ATRX_HUMAN	16	16	16	False	14,032448520755308	13,979455026474366	13,879723551422014	13,949407030139419	14,00985663075128	14,05587767783283	13,505219513120956	13,733160279408258	14,181617865116944	13,561693722532743	13,825499881892386	13,756921933974738	16756,677734375	16152,333984375	15073,4658203125	15819,3974609375	16496,3203125	17031,025390625	11627,2275390625	13617,3681640625	18581,99609375	12091,400390625	14517,4443359375	13843,5078125
P46108	CRK	Homo sapiens	Adapter molecule crk	CRK_HUMAN	17	17	19	False	17,881316575931628	17,97692704838496	17,779511574182482	17,995131823996037	18,205061483141552	18,012922344117946	18,08832921175519	18,223540268177327	18,160674846837686	18,160584222337302	18,017986860772815	18,231233487863097	241441,90625	257984,890625	224991,59375	261260,921875	302182,6875	264502,59375	278695,3125	306078,09375	293027,15625	293008,75	265432,75	307714,625
P46108-2	CRK	Homo sapiens	Isoform Crk-I of Adapter molecule crk	CRK_HUMAN	1	1	2	False	15,758388740716635	15,547765683449807	15,369338282569405	15,79621372756413	15,798312887719318	15,597096075059822	15,485619041830766	15,763405791383477	15,639743663254423	15,7167833598498	15,69544379268917	15,689315969408996	55430,359375	47900,91796875	42328,3984375	56902,8671875	56985,72265625	49567,12890625	45881,3125	55623,45703125	51054,2578125	53854,65234375	53063,92578125	52839,015625
P46109	CRKL	Homo sapiens	Crk-like protein	CRKL_HUMAN	13	13	13	False	18,34212988794807	18,398529212866165	18,191979695632664	18,319375128286335	18,55025617626692	18,42952486718324	18,37946417198367	18,492291715348934	18,37706831105418	18,32202481468804	18,318677265049164	18,462683613553313	332300,71875	345548,625	299455	327100,65625	383869,4375	353052,90625	341012,28125	368752,09375	340446,4375	327701,96875	326942,46875	361261,40625
P46199	MTIF2	Homo sapiens	Translation initiation factor IF-2, mitochondrial	IF2M_HUMAN	11	11	11	False	15,207224385619934	15,332304719239227	15,149621697521582	14,855301271816872	15,011408644387323	14,994191302738676	15,308525683801903	15,060689170885558	14,974691507949913	14,794638961727859	15,056382043236663	14,703795453757808	37829,5078125	41255,66796875	36348,83984375	29640,892578125	33028,15234375	32636,33203125	40581,25	34175,83984375	32198,1796875	28420,39453125	34073,9609375	26686
P46379;P46379-2;P46379-3	BAG6	Homo sapiens	Large proline-rich protein BAG6;Isoform 2 of Large proline-rich protein BAG6;Isoform 3 of Large proline-rich protein BAG6	BAG6_HUMAN	15	15	16	False	16,677353827856464	16,79794198876754	16,811376261546794	16,68797320241989	16,7775784989706	16,78987090142017	16,855787154041302	16,86815968180777	16,80372181219573	16,807795818197317	16,895706919930777	16,859114259545105	104805,421875	113942,1484375	115008,125	105579,71875	112345,1640625	113306,484375	118603,5078125	119625,0234375	114399,546875	114723,0546875	121931,125	118877,34375
P46459	NSF	Homo sapiens	Vesicle-fusing ATPase	NSF_HUMAN	46	46	54	False	19,207682698850043	19,171150525981233	19,096422572752545	19,10952366387087	19,00091792329394	19,164752438433954	19,182214897736394	19,207650530816743	19,258124037323935	19,233697198285103	19,245519195599474	19,27235954364083	605464,4375	590325,25	560526,3125	565639,625	524621,6875	587713,0625	594870	605450,9375	627007,875	616481,125	621553,5625	633225,375
P46527	CDKN1B	Homo sapiens	Cyclin-dependent kinase inhibitor 1B	CDN1B_HUMAN	8	8	9	False	15,1556032852029	14,988837128473188	15,013811302959361	15,119217406292602	15,34342376322235	15,20215282641287	14,8640728589989	14,963620028441655	14,795846449129352	15,01470975845818	14,829919926366214	14,97815112652008	36499,859375	32515,435546875	33083,203125	35590,81640625	41574,859375	37696,7578125	29821,658203125	31952,03125	28444,19140625	33103,8125	29123,98046875	32275,484375
P46734;P46734-3	MAP2K3	Homo sapiens	Dual specificity mitogen-activated protein kinase kinase 3;Isoform 2 of Dual specificity mitogen-activated protein kinase kinase 3	MP2K3_HUMAN	8	9	11	False	15,132564053536289	15,101375104609925	14,92962990823986	15,103431731324562	14,868087696025766	15,073446656584949	14,965807531025751	14,98875115992079	15,030846265937953	15,231924571065168	15,165905714970732	15,344967138144476	35921,6015625	35153,36328125	31208,03515625	35203,51171875	29904,763671875	34479,390625	32000,515625	32513,498046875	33476,15625	38482,7578125	36761,44140625	41619,359375
P46736	BRCC3	Homo sapiens	Lys-63-specific deubiquitinase BRCC36	BRCC3_HUMAN	13	13	14	False	15,073015257407578	15,112842579045946	15,199573204546343	14,944994024304814	15,389117948620589	15,31400273122279	15,28961396164509	15,382345389320633	15,306146681674573	15,288915204002201	15,272677050651454	15,24242125008606	34469,08203125	35433,8984375	37629,4140625	31542,1640625	42912,7265625	40735,60546875	40052,7578125	42711,75	40514,38671875	40033,36328125	39585,296875	38763,76953125
P46736-2;P46736-3	BRCC3	Homo sapiens	Isoform 1 of Lys-63-specific deubiquitinase BRCC36;Isoform 3 of Lys-63-specific deubiquitinase BRCC36	BRCC3_HUMAN	1	1	1	True	9,69182017938893	NaN	10,104557644595157	9,951167303366429	NaN	9,004506295607358	NaN	8,005711402502486	NaN	10,547879681482309	NaN	10,879879634003728	827,0439453125	NaN	1100,9686279296875	989,91943359375	NaN	513,6017456054688	NaN	257,0154724121094	NaN	1497,02197265625	NaN	1884,3870849609375
P46776	RPL27A	Homo sapiens	60S ribosomal protein L27a	RL27A_HUMAN	8	8	11	False	19,90378137851871	20,318342827291566	19,642422490666796	19,819748558055853	19,897562618136444	19,982384717381073	19,922995177377494	19,972406919805582	20,085360126789272	19,94109212589097	19,892050439219183	20,09783490958061	980923,6875	1307466,75	818386,3125	925419,875	976704,5	1035850,75	994075	1028711,4375	1112489,375	1006623,0625	972979,875	1122150,625
P46777	RPL5	Homo sapiens	60S ribosomal protein L5	RL5_HUMAN	20	24	27	False	19,72670108212733	19,754415657491137	19,70956766633684	19,725098374873152	19,66840676789367	19,79133610622513	19,666285125306683	19,678071604142968	19,63161737512975	19,768065667646603	19,75463503502172	19,792876262124715	867618,375	884446,6875	857375,5	866655,0625	833259,75	907372,9375	832035,25	838860,625	812279,875	892854,5625	884581,1875	908342,125
P46778	RPL21	Homo sapiens	60S ribosomal protein L21	RL21_HUMAN	7	7	8	False	16,18999191420736	16,89544132144764	15,889198035762469	16,07001396378195	16,367799849328495	16,26559587594976	15,794554784458091	16,168972897133305	16,429434198613407	16,081432400168637	16,09021000405346	16,37868909843279	74760,671875	121908,6796875	60691,12890625	68794,8984375	84566,5703125	78782,953125	56837,47265625	73679,359375	88257,6796875	69341,546875	69764,71875	85207,28125
P46779	RPL28	Homo sapiens	60S ribosomal protein L28	RL28_HUMAN	10	12	12	False	19,674028111997092	20,453878852336587	19,360938417547054	19,632691297352434	19,989369551401015	20,182229752177925	19,376082454313774	19,980123971746846	20,37546465897654	20,070800651750833	20,1212875111561	20,400558311989673	836512,8125	1436253,375	673322,625	812884,75	1040878	1189752,25	680427,75	1034228,8125	1360272,875	1101318,75	1140541,5	1384139,875
P46781	RPS9	Homo sapiens	40S ribosomal protein S9	RS9_HUMAN	21	22	27	False	20,699637685669636	20,64546746878615	20,77646917776412	20,669975092754914	20,4262664185333	20,74062455913057	20,516327755943642	20,351756527577294	20,56208249515067	20,586185123127592	20,363456243969924	20,618517018792687	1702989	1640230,875	1796141	1668332,125	1409025,625	1752064,625	1499788,625	1338101,875	1548116,375	1574197,5	1348997,5	1609874,75
P46782	RPS5	Homo sapiens	40S ribosomal protein S5	RS5_HUMAN	15	18	21	False	18,28171896214354	18,21633778711343	18,29893977476873	18,15717297361013	17,946159084549752	18,287417329515904	18,073125285443183	17,875839887422487	18,042973531412635	18,127524932097174	17,84437122152181	18,197359944323136	318673,375	304553,84375	322500,03125	292316,75	252541,171875	319934,5625	275773,6875	240527,09375	270069,9375	286370,8125	235337,421875	300573,84375
P46783	RPS10	Homo sapiens	40S ribosomal protein S10	RS10_HUMAN	12	13	15	False	20,851626769226726	21,06327706614571	20,806421196411737	20,79073497263931	20,790761714889538	20,96024017398307	20,7915971356806	20,838480805196003	21,02859542820877	20,775342021749868	20,826402335547176	20,969074935077956	1892191,625	2191180,75	1833820,75	1813989,875	1814023,5	2040144,875	1815074,25	1875028,125	2139134	1794738,25	1859395,625	2052676,625
P46821	MAP1B	Homo sapiens	Microtubule-associated protein 1B	MAP1B_HUMAN	101	102	117	False	19,814944810476753	19,973695789982155	20,034320581978754	20,07776579014341	20,06113070014822	19,965192256707564	19,849610118782852	20,016942404015225	19,638614885686867	20,110844246834578	20,01623904695818	20,015815371123242	922343,625	1029630,875	1073819,875	1106648,625	1093961,625	1023579,875	944774,25	1060962,625	816229,25	1132315,25	1060445,5	1060134,125
P46926	GNPDA1	Homo sapiens	Glucosamine-6-phosphate isomerase 1	GNPI1_HUMAN	8	8	10	False	18,81868310091236	18,592961441029075	18,689495884609755	19,038167814193187	18,73647594526855	18,973529127873462	18,720534962253183	18,68013842974016	18,645499902501705	19,06450431382241	18,69478656745276	18,99772554332371	462368,34375	395402,21875	422764,84375	538343,625	436758,40625	514755,96875	431959,03125	420031,625	410066,9375	548261,375	424318,0625	523462,09375
P46934-4	NEDD4	Homo sapiens	Isoform 4 of E3 ubiquitin-protein ligase NEDD4	NEDD4_HUMAN	16	16	16	False	15,47670171224682	15,432631991595365	15,522792465006743	15,480645140097142	15,238914465070579	15,47807105667368	15,25858903585964	15,398957878264016	15,49410005319148	15,454206402836528	15,568858734969721	15,5528216323365	45598,59375	44226,76171875	47078,8828125	45723,40234375	38669,66015625	45641,89453125	39200,625	43206,4140625	46151,82421875	44893,109375	48606,40234375	48069,08203125
P46937;P46937-9	YAP1	Homo sapiens	Transcriptional coactivator YAP1;Isoform 9 of Transcriptional coactivator YAP1	YAP1_HUMAN	11	12	13	False	17,087614825441346	17,27694237581484	17,343988224075552	17,256904465745183	17,473998122427393	17,48315201368205	17,31059905331609	17,56333373175319	17,609429352129588	17,258152942343497	17,279663852352275	17,692283354676345	139278,671875	158810,015625	166364,515625	156619,515625	182052,890625	183211,6875	162558,453125	193682,453125	199970,734375	156755,109375	159109,875	211791,234375
P46939;P46939-2	UTRN	Homo sapiens	Utrophin;Isoform 2 of Utrophin	UTRN_HUMAN	132	132	148	False	17,984843025392586	18,020606482634886	17,96772010984869	17,85553986119777	17,896300341512028	17,779854987708124	17,962760034064544	17,882205785715584	18,00568776247486	17,774745946523417	17,880622056779327	17,70896198204707	259404,328125	265915,15625	256343,734375	237166,359375	243962,578125	225045,15625	255463,921875	241590,765625	263179,53125	224249,609375	241325,703125	214253,90625
P46940	IQGAP1	Homo sapiens	Ras GTPase-activating-like protein IQGAP1	IQGA1_HUMAN	94	102	125	False	19,952849201742158	19,843983234683485	19,88772207984032	19,916673752702938	19,96311630277312	20,018362523954565	19,835269497589866	19,949251344159094	19,906399054258273	19,974638298980626	20,05152112518562	19,996456075868785	1014859,9375	941096,5625	970065,125	989728,8125	1022108,0625	1062007,5	935429,5625	1012332,1875	982705,125	1030303,75	1086699,125	1046003,375
P46976;P46976-2	GYG1	Homo sapiens	Glycogenin-1;Isoform GN-1 of Glycogenin-1	GLYG_HUMAN	11	11	13	False	18,609692545771225	18,65201964411589	18,563776167089227	18,770813684687127	18,840422106318663	18,683076423342833	19,14232663291112	19,085690615144312	18,894898046622167	18,996283659927663	18,99425415561458	19,04316065380628	400014,4375	411924,28125	387483,71875	447278,4375	469388,21875	420887,875	578648,0625	556372,125	487451,125	522939,1875	522204,0625	540209,9375
P46977	STT3A	Homo sapiens	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	STT3A_HUMAN	19	20	21	False	18,327208468556744	18,551756834845012	18,732314228489514	18,66916924231454	18,356684481473703	18,220813002055998	18,720316391737363	18,134128907694322	17,913509881717783	18,35630500270835	18,314047277310173	18,28055528798052	328881,53125	384268,9375	435500,3125	416850,125	335670,09375	305500,03125	431893,59375	287684,6875	246890,171875	335581,8125	325894,90625	318416,4375
