PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ASC_WT_SN_WO_1.raw.PG.Log2Quantity	[2] ASC_WT_SN_WO_2.raw.PG.Log2Quantity	[3] ASC_WT_SN_WO_3.raw.PG.Log2Quantity	[4] ASC_WT_SN_Light_1.raw.PG.Log2Quantity	[5] ASC_WT_SN_Light_2.raw.PG.Log2Quantity	[6] ASC_WT_SN_Light_3.raw.PG.Log2Quantity	[7] ASC_TLR10_LOV_SN_WO_1.raw.PG.Log2Quantity	[8] ASC_TLR10_LOV_SN_WO_2.raw.PG.Log2Quantity	[9] ASC_TLR10_LOV_SN_WO_3.raw.PG.Log2Quantity	[10] ASC_TLR10_LOV_SN_Light_1.raw.PG.Log2Quantity	[11] ASC_TLR10_LOV_SN_Light_2.raw.PG.Log2Quantity	[12] ASC_TLR10_LOV_SN_Light_3.raw.PG.Log2Quantity	[1] ASC_WT_SN_WO_1.raw.PG.MS2Quantity	[2] ASC_WT_SN_WO_2.raw.PG.MS2Quantity	[3] ASC_WT_SN_WO_3.raw.PG.MS2Quantity	[4] ASC_WT_SN_Light_1.raw.PG.MS2Quantity	[5] ASC_WT_SN_Light_2.raw.PG.MS2Quantity	[6] ASC_WT_SN_Light_3.raw.PG.MS2Quantity	[7] ASC_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[8] ASC_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] ASC_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[10] ASC_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[11] ASC_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[12] ASC_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity
O00399	DCTN6	Homo sapiens	Dynactin subunit 6	DCTN6_HUMAN	1	1	1	True	9,784385933601591	8,141232163193635	8,408882069116821	10,415108741332926	NaN	9,670155382468637	NaN	0,5032660064106351	8,57377175352807	10,681221036607411	9,788834208372014	9,710975178625432	881,8478393554688	282,3287353515625	339,8800964355469	1365,4007568359375	NaN	814,7171020507812	NaN	1,4174187183380127	381,03289794921875	1641,980224609375	884,571044921875	838,0980224609375
O00401	WASL	Homo sapiens	Neural Wiskott-Aldrich syndrome protein	WASL_HUMAN	3	3	3	False	11,955267752688629	11,952194331029393	12,128559840313587	11,922610351747203	12,36108236969369	12,013639926645483	12,09769315949928	12,876077072305586	12,265906864961103	11,885270834962368	12,257107823267386	12,155417686137389	3970,947998046875	3962,49755859375	4477,7548828125	3882,06982421875	5260,85791015625	4134,9091796875	4382,97021484375	7517,70751953125	4924,99609375	3782,884033203125	4895,0498046875	4561,8955078125
O00410;O00410-3	IPO5	Homo sapiens	Importin-5;Isoform 3 of Importin-5	IPO5_HUMAN	12	12	12	True	13,382703570802528	12,227170531685731	12,02789351360654	11,919285894499323	11,682554455212495	11,081760539260449	11,346196916377629	10,827119762661829	11,60091491536469	11,571729964214933	10,61410445049742	10,122147875274736	10680,5888671875	4794,51953125	4175,9638671875	3873,134521484375	3286,9970703125	2167,416259765625	2603,42822265625	1816,71923828125	3106,15673828125	3043,9521484375	1567,3421630859375	1114,4744873046875
O00422;O00422-2	SAP18	Homo sapiens	Histone deacetylase complex subunit SAP18;Isoform 2 of Histone deacetylase complex subunit SAP18	SAP18_HUMAN	1	1	1	False	6,69895577683826	NaN	NaN	5,469326945473335	NaN	9,10928612387101	NaN	10,179797194949206	NaN	7,861647414678045	NaN	NaN	103,89308166503906	NaN	NaN	44,30282974243164	NaN	552,29150390625	NaN	1159,9100341796875	NaN	232,59034729003906	NaN	NaN
O00429;O00429-2;O00429-3;O00429-4;O00429-5;O00429-6;O00429-7;O00429-8;O00429-9	DNM1L	Homo sapiens	Dynamin-1-like protein;Isoform 4 of Dynamin-1-like protein;Isoform 2 of Dynamin-1-like protein;Isoform 3 of Dynamin-1-like protein;Isoform 5 of Dynamin-1-like protein;Isoform 6 of Dynamin-1-like protein;Isoform 7 of Dynamin-1-like protein;Isoform 8 of Dynamin-1-like protein;Isoform 9 of Dynamin-1-like protein	DNM1L_HUMAN	2	2	2	False	11,388135826319369	11,617353902793218	11,128617890270169	11,273785214647717	11,82408170910417	10,878929792501253	11,167360411147477	11,353824986695644	11,119533580980372	10,871080272158547	11,299938830498933	10,349733954806645	2680,22021484375	3141,752685546875	2238,967529296875	2475,982177734375	3625,795166015625	1883,1468505859375	2299,907958984375	2617,22998046875	2224,91357421875	1872,9287109375	2521,27685546875	1304,909423828125
O00461	GOLIM4	Homo sapiens	Golgi integral membrane protein 4	GOLI4_HUMAN	5	5	6	True	10,742807455244913	11,003690151875674	10,662389462085885	10,872482414168738	11,38117761481203	10,889490130754261	10,185932827036314	8,139097266262304	10,623657596132679	10,803648705833512	10,714396775848694	10,581607923024027	1713,5914306640625	2053,2451171875	1620,6866455078125	1874,7498779296875	2667,324462890625	1896,9818115234375	1164,853515625	281,9112548828125	1577,755126953125	1787,40234375	1680,1761474609375	1532,4326171875
O00462	MANBA	Homo sapiens	Beta-mannosidase	MANBA_HUMAN	13	13	14	False	12,814293287585183	13,95373492366906	12,73573666761635	12,546815938013914	13,613464292597886	13,007002621519455	12,969949437244908	12,848971871546727	13,55621578270875	13,107430371947574	13,821178587076586	13,495631456892092	7202,55615234375	15866,9248046875	6820,85400390625	5983,67431640625	12533,1748046875	8231,859375	8023,1298828125	7377,7841796875	12045,576171875	8825,3046875	14474,025390625	11550,2099609375
O00468-6;O00468-7	AGRN	Homo sapiens	Isoform 6 of Agrin;Isoform 7 of Agrin	AGRIN_HUMAN	30	30	31	False	14,067704491519269	14,734278891997457	13,100822882298747	13,366622370919126	15,136782141996996	14,039691190030952	14,524129775878508	14,625412546182456	14,401767920132105	13,693896653387293	14,559256060723063	13,792712561477769	17171,21484375	27255,861328125	8784,9775390625	10562,197265625	36026,78125	16841,01171875	23561,271484375	25274,80859375	21645,326171875	13251,7626953125	24141,974609375	14191,2353515625
O00469-2	PLOD2	Homo sapiens	Isoform 2 of Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	PLOD2_HUMAN	23	26	29	True	16,23989099699736	16,433774654923063	15,786230535832372	16,614889088039998	17,259236247188557	16,98168729664547	16,8273390211315	16,632322316898357	16,97166028365165	17,402753818184152	17,80398287610941	17,46086442920409	77391,6875	88523,609375	56510,46875	100364,46875	156872,859375	129418,765625	116287,703125	101584,609375	128522,3984375	173280,984375	228840,5	180403,078125
O00479	HMGN4	Homo sapiens	High mobility group nucleosome-binding domain-containing protein 4	HMGN4_HUMAN	1	1	1	True	NaN	10,663681441254761	11,719194522546806	NaN	NaN	10,298130967928067	9,947665115314177	11,401926989921737	11,380517477391987	NaN	8,58738416129453	10,312764435981704	NaN	1622,138671875	3371,5458984375	NaN	NaN	1259,0596923828125	987,519287109375	2705,964111328125	2666,104248046875	NaN	384,6451110839844	1271,8955078125
O00483	NDUFA4	Homo sapiens	Cytochrome c oxidase subunit NDUFA4	NDUA4_HUMAN	1	1	1	False	11,194248269026001	11,175580462866709	12,43289560667165	11,22751209485952	10,571989366223072	10,862370992250925	8,0905524665637	11,47684852962576	11,275181339256	11,172953759446418	11,390610345325674	11,240589591788764	2343,173828125	2313,049560546875	5529,35546875	2397,827392578125	1522,249755859375	1861,65625	272,5831298828125	2850,2021484375	2478,37939453125	2308,842041015625	2684,8212890625	2419,66162109375
O00487	PSMD14	Homo sapiens	26S proteasome non-ATPase regulatory subunit 14	PSDE_HUMAN	3	3	3	False	10,807402879851134	7,747901931203782	11,498128033202713	8,685232788817494	5,01759377025	10,201312113052172	10,496644014240696	7,009774638827669	8,489213799743842	11,286474850644412	11,537585625410589	9,790571227680505	1792,0595703125	214,95664978027344	2892,5537109375	411,63812255859375	32,39263153076172	1177,33740234375	1444,7899169921875	128,87017822265625	359,3420104980469	2497,8564453125	2972,756591796875	885,63671875
O00499-2;O00499-6	BIN1	Homo sapiens	Isoform IIB of Myc box-dependent-interacting protein 1;Isoform II2 of Myc box-dependent-interacting protein 1	BIN1_HUMAN	12	12	13	False	12,243379140214508	12,254486302042674	12,54591622208075	12,52373255275986	12,316549746871507	12,188281412312518	12,296490147595179	12,470641871069502	12,302624282719895	12,691798778821358	12,48862177105255	12,457751840276499	4848,689453125	4886,1630859375	5979,94384765625	5888,6962890625	5100,9482421875	4667,00537109375	5030,51416015625	5675,93310546875	5051,94873046875	6616,25341796875	5747,11328125	5625,4462890625
O00505	KPNA3	Homo sapiens	Importin subunit alpha-4	IMA4_HUMAN	6	6	6	False	13,010345752403703	12,299725074821936	11,173016762404103	11,989750920946543	11,338503272667213	11,669222994103482	12,17222238821062	11,357679652044823	12,229860593249487	11,785576089253226	11,95225130743356	9,186456895757301	8250,95703125	5041,806640625	2308,94287109375	4067,004638671875	2589,58154296875	3256,762939453125	4615,34375	2624,232177734375	4803,4677734375	3530,302490234375	3962,654052734375	582,6383666992188
O00560;O00560-2;O00560-3	SDCBP	Homo sapiens	Syntenin-1;Isoform 2 of Syntenin-1;Isoform 3 of Syntenin-1	SDCB1_HUMAN	6	6	7	False	12,211919031839592	12,84552689962611	12,161355963931937	12,282082081995998	13,258175663295624	12,829653547263506	11,983905857409303	12,322939273598479	13,03953022345734	12,37804978915255	12,810427679995755	11,45455458693733	4744,10107421875	7360,18798828125	4580,71142578125	4980,52490234375	9797,3486328125	7279,65087890625	4050,560546875	5123,58984375	8419,56640625	5323,095703125	7183,283203125	2806,49658203125
O00567	NOP56	Homo sapiens	Nucleolar protein 56	NOP56_HUMAN	3	3	3	False	10,627438367669201	8,836384617488203	11,426399774762631	8,974501679464778	NaN	NaN	10,030752831703047	-0,3738562970783888	9,187401008662127	6,83740157045677	NaN	NaN	1581,895263671875	457,10589599609375	2752,257568359375	503,0303649902344	NaN	NaN	1046,0621337890625	0,7717169523239136	583,019775390625	114,3570556640625	NaN	NaN
O00571	DDX3X	Homo sapiens	ATP-dependent RNA helicase DDX3X	DDX3X_HUMAN	8	8	8	True	13,956294259677732	13,452181027323958	13,736110070829396	13,19874881835778	12,896617607770796	12,611464668022167	12,54442421312168	11,99418750385073	12,47350770489818	11,843890293950691	12,115456314761714	12,605147605912041	15895,09765625	11207,5322265625	13645,2392578125	9401,9794921875	7625,50732421875	6257,90771484375	5973,7626953125	4079,53076171875	5687,21923828125	3675,921630859375	4437,26904296875	6230,56640625
O00584	RNASET2	Homo sapiens	Ribonuclease T2	RNT2_HUMAN	13	13	14	False	15,019108974563983	15,209057360740212	15,024232360098681	15,164578139882224	15,346396727382011	15,140522598081704	15,605610973049899	15,231361534619705	15,515533943491306	15,63265657771802	15,551756952169661	15,439862200580242	33204,91015625	37877,6015625	33323,0390625	36727,62890625	41660,62109375	36120,30859375	49860,54296875	38467,7421875	46842,61328125	50804,07421875	48033,62109375	44448,96484375
O00592;O00592-2	PODXL	Homo sapiens	Podocalyxin;Isoform 2 of Podocalyxin	PODXL_HUMAN	1	1	1	False	11,351381277246956	11,36054103507659	11,760193855454219	11,75279263462416	12,198351212863573	11,846165046054686	11,373845153784126	12,214027056591423	10,872672062504103	11,956094991622995	11,78149909403967	12,108390294102486	2612,800537109375	2629,442138671875	3468,73486328125	3450,9853515625	4699,6943359375	3681,72216796875	2653,80224609375	4751,0380859375	1874,996337890625	3973,2255859375	3520,340087890625	4415,58935546875
O00622	CCN1	Homo sapiens	CCN family member 1	CCN1_HUMAN	20	23	26	True	17,992830056281203	17,834116278304357	18,655610751191325	18,114130414617897	17,585050782447464	17,76398418786792	17,33445606823921	17,780175486674057	17,508008835303638	17,086836607572565	16,300272393727752	17,22351655325218	260844,421875	233670,53125	412950,90625	283724,34375	196620,03125	222583,046875	165268,9375	225095,15625	186395,671875	139203,5625	80699,515625	153036,53125
O00625	PIR	Homo sapiens	Pirin	PIR_HUMAN	4	5	5	False	12,967142863567414	12,376068009857079	11,927335810635354	12,790145224770406	12,115608712007946	12,558278112987754	12,683516178457726	11,625790096700934	12,271293889471982	12,957647366409931	12,39425752337431	12,19510227162543	8007,537109375	5315,78857421875	3894,80615234375	7083,001953125	4437,73779296875	6031,40380859375	6578,3779296875	3160,177978515625	4943,42041015625	7955,00634765625	5383,234375	4689,12255859375
O00629	KPNA4	Homo sapiens	Importin subunit alpha-3	IMA3_HUMAN	2	2	2	False	11,324876851950803	11,884572814332033	11,651617914640891	11,211548655829807	11,102431658686886	11,642502257575034	11,445647642703726	12,782739517574964	11,729665029722618	10,714004079684907	11,158420931302372	11,500426398906527	2565,23779296875	3781,05419921875	3217,262451171875	2371,441650390625	2198,69482421875	3196,998291015625	2789,22314453125	7046,736328125	3396,104248046875	1679,7188720703125	2285,700927734375	2897,16552734375
O00743;O00743-2;O00743-3	PPP6C	Homo sapiens	Serine/threonine-protein phosphatase 6 catalytic subunit;Isoform 2 of Serine/threonine-protein phosphatase 6 catalytic subunit;Isoform 3 of Serine/threonine-protein phosphatase 6 catalytic subunit	PPP6_HUMAN	2	2	2	False	9,23359700458293	8,570408627495409	NaN	8,873019545528711	9,228234179642557	NaN	NaN	NaN	8,810707633283657	9,251479810138607	9,467552318041367	-0,7762946219381843	601,9905395507812	380,14569091796875	NaN	468,86199951171875	599,7569580078125	NaN	NaN	NaN	449,0423278808594	609,4989013671875	707,973876953125	0,5838644504547119
O00754;O00754-2	MAN2B1	Homo sapiens	Lysosomal alpha-mannosidase;Isoform 2 of Lysosomal alpha-mannosidase	MA2B1_HUMAN	4	4	4	True	11,045970911551585	11,709435253787479	11,068354665766586	11,25088880135807	10,759694286433925	10,300632968722747	10,79602326554896	10,608922780589998	10,777587026590387	9,330186957222304	9,654279831107637	10,457905982796989	2114,3095703125	3348,815673828125	2147,369384765625	2436,9970703125	1733,7669677734375	1261,2451171875	1777,9798583984375	1561,722900390625	1755,403564453125	643,6742553710938	805,801025390625	1406,5118408203125
O00764;O00764-3	PDXK	Homo sapiens	Pyridoxal kinase;Isoform 3 of Pyridoxal kinase	PDXK_HUMAN	3	3	3	False	9,987654438137907	8,730179873344401	8,983856465566198	11,37279785509433	7,5200274092629	9,836057195209605	9,571222827009924	12,858267715087361	8,903620689962603	10,978944759197374	10,353644641470966	4,337406307359152	1015,2747192382812	424,66455078125	506,302734375	2651,87646484375	183,5497589111328	914,0043334960938	760,7205810546875	7425,4755859375	478,9132995605469	2018,3277587890625	1308,451416015625	20,215728759765625
O14492;O14492-2	SH2B2	Homo sapiens	SH2B adapter protein 2;Isoform 2 of SH2B adapter protein 2	SH2B2_HUMAN	1	1	1	False	NaN	8,872029749927774	NaN	NaN	NaN	NaN	NaN	9,405320938951595	7,043335068080648	NaN	NaN	NaN	NaN	468,5404357910156	NaN	NaN	NaN	NaN	NaN	678,0843505859375	131,90313720703125	NaN	NaN	NaN
O14498	ISLR	Homo sapiens	Immunoglobulin superfamily containing leucine-rich repeat protein	ISLR_HUMAN	2	2	2	False	10,951796055574446	13,341435210876764	12,199168036329858	12,241111206033208	NaN	NaN	13,27971683834279	14,477287039041773	13,466574140633778	13,069428132504326	13,030192436025613	14,033019471183183	1980,701904296875	10379,3984375	4702,35595703125	4841,0732421875	NaN	NaN	9944,732421875	22808,548828125	11319,904296875	8595,87109375	8365,2470703125	16763,310546875
O14530;O14530-2	TXNDC9	Homo sapiens	Thioredoxin domain-containing protein 9;Isoform 2 of Thioredoxin domain-containing protein 9	TXND9_HUMAN	2	2	2	True	9,79076917081889	10,761357356135733	9,511852044065078	10,94191078984747	11,76883540198291	10,586893375776548	10,424385833125369	9,673932067139003	10,221761451014089	10,985107262614612	11,663830278515901	10,36292328850868	885,7582397460938	1735,7667236328125	730,05029296875	1967,1766357421875	3489,574462890625	1538,05712890625	1374,2091064453125	816,8526611328125	1194,144287109375	2026,967529296875	3244,612060546875	1316,893798828125
O14545	TRAFD1	Homo sapiens	TRAF-type zinc finger domain-containing protein 1	TRAD1_HUMAN	5	5	5	False	9,03713669786803	8,422870771580879	10,743599203550989	10,322299667145229	9,299320808390284	10,313915986913162	8,87077492660861	9,31025774411845	8,841700910674964	9,98935638399289	9,155891055507153	9,068617900534003	525,3505859375	343,1916809082031	1714,5321044921875	1280,3297119140625	630,0492553710938	1272,9111328125	468,1330871582031	634,84375	458,7934265136719	1016,47314453125	570,424072265625	536,9403076171875
O14558	HSPB6	Homo sapiens	Heat shock protein beta-6	HSPB6_HUMAN	6	6	7	False	12,892311659238109	11,8044652767182	13,679994056539497	12,130987291597572	11,784220667486828	12,346156057909951	12,0867953132248	12,76441110032337	11,401928161401774	10,887674581141336	12,359969614319157	10,344589169382797	7602,78173828125	3576,82861328125	13124,6748046875	4485,29541015625	3526,9873046875	5206,708984375	4349,98681640625	6957,77880859375	2705,96630859375	1894,5960693359375	5256,8017578125	1300,2642822265625
O14562	UBFD1	Homo sapiens	Ubiquitin domain-containing protein UBFD1	UBFD1_HUMAN	1	1	1	True	12,556765519127627	12,13659754743525	11,503636394940482	12,509308804596495	12,366693598934548	12,685652747635658	12,408421615808228	12,43725031850865	12,102226273756452	13,01098115792476	12,875388556818946	12,826075549922688	6025,08349609375	4502,771484375	2903,618896484375	5830,11572265625	5281,359375	6588,12744140625	5436,34619140625	5546,07080078125	4396,763671875	8254,591796875	7514,12060546875	7261,619140625
O14579	COPE	Homo sapiens	Coatomer subunit epsilon	COPE_HUMAN	8	8	9	False	11,479202857175476	11,24751802800653	10,61710679219077	11,62763484932326	11,355097798096986	11,401981267497725	11,33897543751012	9,34838318543042	11,517714916596088	11,927529234659591	11,379924443423892	10,270249123533047	2854,857177734375	2431,309814453125	1570,6072998046875	3164,221435546875	2619,5400390625	2706,06591796875	2590,42919921875	651,8441162109375	2932,092529296875	3895,328369140625	2665,008544921875	1234,96044921875
O14618	CCS	Homo sapiens	Copper chaperone for superoxide dismutase	CCS_HUMAN	4	4	4	False	12,823040932696108	12,029526683308434	12,466531947879538	12,717876154220978	12,334062101266412	12,624084147633111	12,778544808924584	12,208707828107688	12,188627628673856	12,962852682980833	12,446972585380081	12,225591385607679	7246,36083984375	4180,69384765625	5659,78662109375	6736,9326171875	5163,244140625	6312,88671875	7026,27734375	4733,55322265625	4668,12548828125	7983,76025390625	5583,57177734375	4789,2744140625
O14626	GPR171	Homo sapiens	Probable G-protein coupled receptor 171	GP171_HUMAN	1	1	1	False	9,667387378414531	9,568621266042328	9,131125022818535	9,1043682402833	9,05124213756101	9,542913188845958	9,152679875589774	9,3980613969829	9,119389672300661	10,707620851122956	11,115736491040652	7,940223253800091	813,1554565429688	759,3500366210938	560,7154541015625	550,4120483398438	530,51220703125	745,9386596679688	569,1558227539062	674,6808471679688	556,1729125976562	1672,3033447265625	2219,0654296875	245,609619140625
O14641	DVL2	Homo sapiens	Segment polarity protein dishevelled homolog DVL-2	DVL2_HUMAN	1	1	1	True	NaN	9,580069216442103	10,238683310655452	10,108269999716216	10,346663459673577	NaN	10,244332039105375	NaN	10,76795659546331	9,01792503340699	9,648627153611857	NaN	NaN	765,3995361328125	1208,2332763671875	1103,8052978515625	1302,1351318359375	NaN	1212,9732666015625	NaN	1743,7247314453125	518,401123046875	802,6499633789062	NaN
O14653;O14653-2;O14653-3	GOSR2	Homo sapiens	Golgi SNAP receptor complex member 2;Isoform B of Golgi SNAP receptor complex member 2;Isoform 3 of Golgi SNAP receptor complex member 2	GOSR2_HUMAN	1	1	1	False	NaN	NaN	7,837381839030522	8,019126795022778	NaN	NaN	NaN	0,7254817183433963	NaN	7,276247535159452	8,530785299409223	7,913246719008555	NaN	NaN	228,7109832763672	259,41656494140625	NaN	NaN	NaN	1,6534526348114014	NaN	155,0132293701172	369,8471374511719	241,05970764160156
O14657	TOR1B	Homo sapiens	Torsin-1B	TOR1B_HUMAN	3	3	3	False	11,968184430646078	12,032336355234545	11,302630696920206	11,151259541256048	11,673725726932044	11,970747242293163	11,729063990891769	12,528307801885312	11,456964968502628	11,532023643950565	11,531266270305	11,680370148040842	4006,66015625	4188,84375	2525,985595703125	2274,383056640625	3266,943359375	4013,783935546875	3394,689697265625	5907,40087890625	2811,189453125	2961,31787109375	2959,763671875	3282,024169921875
O14672	ADAM10	Homo sapiens	Disintegrin and metalloproteinase domain-containing protein 10	ADA10_HUMAN	23	24	28	False	18,956592135365963	19,52990852249909	19,626092221998384	19,318946965379784	19,77678541068585	19,625760894960578	19,19014462784882	19,478709022460254	19,325813792886414	19,108369713943908	19,264927036797435	19,42144015846678	508748,15625	756986,75	809175	654007,1875	898267,375	808989,1875	598148,6875	730593,3125	657127,5	565187,375	629971,5	702159,9375
